S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;leak_rate;spectral_radius;input_scaling
1;0.22007489381581627;0.018613428860063091;0.086231884057971026;0.016034399719825225;0.25434782608695655;0.037715981680211896;0.10000000000000001;2.3999999999999999;2.3999999999999999
2;0.2224062914761773;0.019561397581365939;0.091485507246376802;0.018115942028985508;0.2673913043478261;0.03231754075504023;0.10000000000000001;2.3999999999999999;2.6000000000000001
3;0.22433228558196266;0.019876941290140084;0.092844202898550734;0.019364789624203668;0.26956521739130435;0.037903469074266727;0.10000000000000001;2.3999999999999999;2.8000000000000003
4;0.22595937794288914;0.019938767492966067;0.093115942028985516;0.020090734895703628;0.2673913043478261;0.035120640046529379;0.10000000000000001;2.3999999999999999;3.0000000000000004
5;0.22722562233482732;0.020124045602555506;0.091847826086956533;0.018175626320556536;0.2673913043478261;0.04865875931652041;0.10000000000000001;2.3999999999999999;3.2000000000000006
6;0.22794144952361636;0.020457334722858402;0.090307971014492755;0.017596959245568287;0.25652173913043474;0.045392636995263268;0.10000000000000001;2.3999999999999999;3.4000000000000008
7;0.22823337155805659;0.020804167814370837;0.096739130434782619;0.019162693761006402;0.26304347826086955;0.058695652173913052;0.10000000000000001;2.3999999999999999;3.600000000000001
8;0.2202348532245953;0.016491714589887629;0.09329710144927536;0.01882228068985185;0.25434782608695661;0.038948854059062864;0.10000000000000001;2.6000000000000001;2.3999999999999999
9;0.22277815778664684;0.017726139684401395;0.088768115942028977;0.020431698811408244;0.25;0.036699876122030725;0.10000000000000001;2.6000000000000001;2.6000000000000001
10;0.22512517177424921;0.018820422693030508;0.088858695652173914;0.014295820053935098;0.25217391304347825;0.033957607286550673;0.10000000000000001;2.6000000000000001;2.8000000000000003
11;0.22741383967630752;0.019596054575402512;0.092753623188405812;0.013058566152855153;0.2565217391304348;0.038644323553546044;0.10000000000000001;2.6000000000000001;3.0000000000000004
12;0.22955764280544905;0.020195912591518879;0.086594202898550729;0.013957507452361026;0.2521739130434783;0.043695111396177787;0.10000000000000001;2.6000000000000001;3.2000000000000006
13;0.23115959327557442;0.020680591733860058;0.087409420289855072;0.012011634618343118;0.25217391304347825;0.041475617452910681;0.10000000000000001;2.6000000000000001;3.4000000000000008
14;0.23189526914349656;0.021014990929432448;0.082789855072463781;0.012506562024705223;0.24782608695652178;0.049763144096780856;0.10000000000000001;2.6000000000000001;3.600000000000001
15;0.22042079813140347;0.013448823948091677;0.09266304347826089;0.01632471553899521;0.26086956521739135;0.043478260869565216;0.10000000000000001;2.8000000000000003;2.3999999999999999
16;0.22243355432375073;0.014737577834539601;0.093387681159420297;0.018893850623082631;0.2630434782608696;0.050936410929826009;0.10000000000000001;2.8000000000000003;2.6000000000000001
17;0.22474937666323522;0.016062661313252607;0.09012681159420291;0.014590083054063461;0.2630434782608696;0.0394312111896023;0.10000000000000001;2.8000000000000003;2.8000000000000003
18;0.22736103096172067;0.017572965106609998;0.086956521739130432;0.017162405182514873;0.25217391304347825;0.042599821613620491;0.10000000000000001;2.8000000000000003;3.0000000000000004
19;0.22987159768380119;0.019046148186540414;0.086956521739130432;0.014672794732838111;0.2586956521739131;0.048072487798904308;0.10000000000000001;2.8000000000000003;3.2000000000000006
20;0.23197846530031993;0.020304605872124293;0.082608695652173908;0.011304696204219346;0.25;0.04265525406597518;0.10000000000000001;2.8000000000000003;3.4000000000000008
21;0.2335293824332306;0.021211524282264312;0.080615942028985504;0.011982569343589631;0.25000000000000006;0.048852619683139628;0.10000000000000001;2.8000000000000003;3.600000000000001
22;0.22143915536342185;0.01200517635395521;0.085778985507246386;0.014264794606105601;0.25000000000000006;0.04481636549584414;0.10000000000000001;3.0000000000000004;2.3999999999999999
23;0.2223376220399258;0.012881458399362377;0.088586956521739132;0.014240328894507123;0.25217391304347825;0.056017820550978807;0.10000000000000001;3.0000000000000004;2.6000000000000001
24;0.22347020116544919;0.01392237495983642;0.087771739130434789;0.015696447130831265;0.25434782608695655;0.055039082179009408;0.10000000000000001;3.0000000000000004;2.8000000000000003
25;0.22524865934193955;0.014907337954376196;0.086322463768115948;0.016849043512193282;0.25652173913043474;0.062099377639503031;0.10000000000000001;3.0000000000000004;3.0000000000000004
