S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;leak_rate;spectral_radius;input_scaling
1;0.23340996340322651;0.0027738514523846357;0.49103260869565224;0.02740376820370212;0.98913043478260865;0.014583052027172532;0.10000000000000001;0.5;0.5
2;0.22010366185639216;0.0032303260203157456;0.38034420289855075;0.021744602270294556;0.95652173913043481;0.035053294557819796;0.10000000000000001;0.5;1.0
3;0.21270734023885432;0.0038537728088568878;0.32744565217391308;0.022445681416738285;0.91739130434782612;0.048415342285478467;0.10000000000000001;0.5;1.5
4;0.20911662556563901;0.004273751574808738;0.30199275362318845;0.02698971386444014;0.87608695652173907;0.061525963904716964;0.10000000000000001;0.5;2.0
5;0.20725709408636112;0.0047014442200174053;0.2855978260869565;0.023903606229589047;0.84347826086956523;0.051260113576311273;0.10000000000000001;0.5;2.5
6;0.20634906586698759;0.0053743064181294795;0.27545289855072463;0.024021390744407907;0.82391304347826089;0.069734847531936692;0.10000000000000001;0.5;3.0
7;0.20593471925209786;0.0060871846999642799;0.26557971014492759;0.021730825708410954;0.7978260869565218;0.068779530519810297;0.10000000000000001;0.5;3.5
8;0.20592140517861157;0.00673908248858366;0.25661231884057967;0.021064603235090754;0.78260869565217395;0.072753045785571777;0.10000000000000001;0.5;4.0
9;0.20634814410678617;0.0075237658029105054;0.25027173913043477;0.020266590246369537;0.76521739130434774;0.063603212340555618;0.10000000000000001;0.5;4.5
10;0.20715386118002838;0.0085496994600958581;0.24329710144927538;0.022714386228444072;0.74782608695652164;0.05430433042085564;0.10000000000000001;0.5;5.0
11;0.22160314460197039;0.0028964956821180303;0.40190217391304356;0.027551870320924765;0.94782608695652171;0.03395760728655068;0.10000000000000001;1.0;0.5
12;0.20399956637911365;0.0046505395903184785;0.26485507246376816;0.02599558777775457;0.79130434782608694;0.05929644216080808;0.10000000000000001;1.0;1.0
13;0.19685495249100865;0.0061538790676383334;0.20942028985507247;0.022546161426838629;0.66956521739130426;0.052173913043478223;0.10000000000000001;1.0;1.5
14;0.19356362344089148;0.0068390240888688116;0.17916666666666664;0.022932235360067634;0.59130434782608687;0.053071980937972635;0.10000000000000001;1.0;2.0
15;0.19214386125288982;0.0077521484734912761;0.16213768115942026;0.024422950657088341;0.54347826086956519;0.063751644776587749;0.10000000000000001;1.0;2.5
16;0.19223939550574423;0.0091676263776608313;0.14945652173913043;0.022020372791926132;0.5043478260869565;0.048415342285478453;0.10000000000000001;1.0;3.0
