S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;leak_rate;spectral_radius;input_scaling
1;0.20759124592647815;0.0035866708870358854;0.30507246376811603;0.02326611751716693;0.86739130434782619;0.052759396084833023;0.02;2.5;2.5
2;0.20661400800497512;0.0035590459789502761;0.29710144927536231;0.025626215064865218;0.85434782608695647;0.044604966366702581;0.02;2.5;2.7000000000000002
3;0.20563896055278907;0.0035402107195507417;0.29202898550724637;0.024577665607475332;0.85217391304347812;0.044339300118198095;0.02;2.5;2.9000000000000004
4;0.20478589434772559;0.0035398338870447498;0.28786231884057972;0.02630182744343261;0.85217391304347812;0.045392636995263233;0.02;2.5;3.1000000000000005
5;0.20403462703291617;0.0035644197257963398;0.28188405797101457;0.025583918034651789;0.84565217391304337;0.048072487798904301;0.02;2.5;3.3000000000000007
6;0.20677290756386318;0.0035858692643918832;0.29809782608695656;0.026684758011342808;0.84999999999999998;0.041759505896301161;0.02;2.6000000000000001;2.5
7;0.20564721744317796;0.0035613377523190698;0.2911231884057971;0.024581003648969969;0.84130434782608687;0.045652173913043444;0.02;2.6000000000000001;2.7000000000000002
8;0.20466563475567998;0.0035498189070873268;0.28704710144927537;0.025967956489300517;0.83913043478260863;0.048804226784007899;0.02;2.6000000000000001;2.9000000000000004
9;0.20379492776398106;0.0035609559294554581;0.28152173913043477;0.024878274335681842;0.83260869565217388;0.056730384133477751;0.02;2.6000000000000001;3.1000000000000005
10;0.20304871965413337;0.0035996206849636704;0.27699275362318837;0.026382808085699924;0.82608695652173902;0.059136828298849753;0.02;2.6000000000000001;3.3000000000000007
11;0.20582144351992401;0.0035860365733628081;0.29193840579710145;0.026274518210299608;0.83695652173913049;0.044816365495844106;0.02;2.7000000000000002;2.5
12;0.20469841416632137;0.0035658652986148682;0.28596014492753624;0.024928517053925958;0.83478260869565213;0.05253498249388943;0.02;2.7000000000000002;2.7000000000000002
13;0.20370870250736445;0.0035627005472240528;0.28179347826086953;0.026313210917485366;0.83043478260869574;0.048415342285478433;0.02;2.7000000000000002;2.9000000000000004
14;0.20284119981544846;0.0035856475306794188;0.27762681159420294;0.026803789747394238;0.82608695652173902;0.055848837298544042;0.02;2.7000000000000002;3.1000000000000005
15;0.20192341167393568;0.0036461845983258904;0.27264492753623187;0.026136602316986966;0.81739130434782603;0.050703929520393917;0.02;2.7000000000000002;3.3000000000000007
16;0.20490754481949308;0.0035877440055541473;0.28777173913043474;0.025440001374258725;0.83260869565217388;0.051490083836204383;0.02;2.8000000000000003;2.5
17;0.20376299223608124;0.0035729210535630266;0.28125;0.024278910891402734;0.82608695652173902;0.051444172026953186;0.02;2.8000000000000003;2.7000000000000002
