S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;leak_rate;spectral_radius;input_scaling
1;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;2.0
2;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;2.2000000000000002
3;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;2.4000000000000004
4;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;2.6000000000000005
5;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;2.8000000000000007
6;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;3.0000000000000009
7;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;3.2000000000000011
8;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;3.4000000000000012
9;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;3.6000000000000014
10;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;3.8000000000000016
11;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.5;4.0000000000000018
12;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;2.0
13;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;2.2000000000000002
14;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;2.4000000000000004
15;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;2.6000000000000005
16;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;2.8000000000000007
17;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;3.0000000000000009
18;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;3.2000000000000011
19;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;3.4000000000000012
20;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;3.6000000000000014
21;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;3.8000000000000016
22;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.6000000000000001;4.0000000000000018
23;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;2.0
24;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;2.2000000000000002
25;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;2.4000000000000004
26;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;2.6000000000000005
27;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;2.8000000000000007
28;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;3.0000000000000009
29;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;3.2000000000000011
30;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;3.4000000000000012
31;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;3.6000000000000014
32;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;3.8000000000000016
33;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.7000000000000002;4.0000000000000018
34;0.73601953916340768;0.0082931753288422085;0.67925000000000002;0.011014195385955326;1.0;0.0;0.0;1.8000000000000003;2.0
