"S.No","RMSE","std. RMSE","Meaning_Error","std. Meaning Error","Sentence_Error","std. Sentence Error","leak_rate","spectral_radius","input_scaling"
765,0.5281057036,0.0200725803,0.0819746377,0.0202390425,0.2260869565,0.0379034691,0.13,1.8,2.5
445,0.5094427066,0.012431326,0.081884058,0.0166587883,0.2260869565,0.0379034691,0.07,2.2,2.4
513,0.5139373981,0.0137111902,0.0807971014,0.0220047182,0.2260869565,0.0458071902,0.09,1.7,2.6
539,0.5173766103,0.0171349186,0.080615942,0.0229651275,0.2260869565,0.047826087,0.09,1.9,3
619,0.5161797342,0.0124684147,0.0804347826,0.0147441956,0.2260869565,0.0325361512,0.11,1.6,2.2
424,0.5105332322,0.0127891447,0.0799818841,0.0237762681,0.2260869565,0.0436951114,0.07,2,2.5
435,0.5096967055,0.0127094488,0.0799818841,0.0200795013,0.2260869565,0.0425998216,0.07,2.1,2.5
628,0.5151440835,0.0117945639,0.0798913043,0.014997987,0.2260869565,0.0278396706,0.11,1.7,2
617,0.5156538397,0.0116124049,0.079076087,0.0168879548,0.2260869565,0.0366354338,0.11,1.6,2
362,0.5088304347,0.0122038817,0.0778985507,0.0175547124,0.2260869565,0.0379034691,0.05,2.5,2.9
749,0.5206158697,0.0145485288,0.077807971,0.0141863558,0.2260869565,0.0403200804,0.13,1.7,2
363,0.5089501641,0.0121555328,0.0770833333,0.0158731735,0.2260869565,0.0366354338,0.05,2.5,3
767,0.5298706286,0.021406171,0.0863224638,0.0200876718,0.2282608696,0.0468779536,0.13,1.8,2.7
768,0.5309204714,0.0220467115,0.0857789855,0.0201325505,0.2282608696,0.0498106054,0.13,1.8,2.8
680,0.5284459986,0.0212244962,0.0894927536,0.0220903096,0.2282608696,0.0415325504,0.11,2.1,2.8
775,0.5288236014,0.0205034579,0.0880434783,0.0242604865,0.2282608696,0.0415325504,0.13,1.9,2.4
688,0.5261908552,0.0205544335,0.0872282609,0.0254109588,0.2282608696,0.0458587459,0.11,2.2,2.5
687,0.5251631413,0.0201131846,0.0848731884,0.0248361901,0.2282608696,0.0468779536,0.11,2.2,2.4
770,0.5318732412,0.0228727467,0.084057971,0.0207773349,0.2282608696,0.0478754686,0.13,1.8,3
474,0.5104034147,0.0118261535,0.0837862319,0.0151311501,0.2282608696,0.0391907747,0.07,2.5,2
958,0.5233853728,0.0198399729,0.0827898551,0.0166341444,0.2282608696,0.0403786427,0.15,2.5,2
597,0.5186640803,0.0171323186,0.0820652174,0.0196004112,0.2282608696,0.0326086957,0.09,2.5,2.2
595,0.516118234,0.0153805257,0.081884058,0.0219427361,0.2282608696,0.0458587459,0.09,2.5,2
649,0.5240261665,0.0204532248,0.0817028986,0.0166863463,0.2282608696,0.0326086957,0.11,1.8,3
433,0.5101927814,0.0122916821,0.0813405797,0.0203423557,0.2282608696,0.0353887404,0.07,2.1,2.3
610,0.5175887448,0.0131793905,0.0799818841,0.0198947771,0.2282608696,0.0543478261,0.11,1.5,2.4
607,0.5165929363,0.0116531404,0.0782608696,0.016917807,0.2282608696,0.0279244186,0.11,1.5,2.1
876,0.5337015496,0.0219969906,0.0884963768,0.0239001736,0.2282608696,0.0458587459,0.15,1.7,2.6
679,0.5276772547,0.0209102233,0.0873188406,0.0209245012,0.2282608696,0.0488526197,0.11,2.1,2.7
774,0.5275790731,0.0199074114,0.0873188406,0.0246143592,0.2282608696,0.0458587459,0.13,1.9,2.3
793,0.5218536539,0.0171637464,0.0860507246,0.0309909712,0.2282608696,0.0458587459,0.13,2.1,2
766,0.5290246919,0.0207658888,0.0848731884,0.0204720165,0.2282608696,0.0391907747,0.13,1.8,2.6
596,0.5174039356,0.0163430779,0.0828804348,0.0218041374,0.2282608696,0.0391907747,0.09,2.5,2.1
510,0.5135165902,0.0120828344,0.0824275362,0.0223238101,0.2282608696,0.0498106054,0.09,1.7,2.3
521,0.5129734076,0.0121915582,0.0817028986,0.0179283768,0.2282608696,0.0403786427,0.09,1.8,2.3
444,0.5096513676,0.0122439642,0.0810688406,0.0175184532,0.2282608696,0.0353887404,0.07,2.2,2.3
782,0.5223774587,0.018192141,0.080615942,0.0292251192,0.2282608696,0.0458587459,0.13,2,2
520,0.5130490612,0.0118951476,0.0805253623,0.0171071,0.2282608696,0.0379657591,0.09,1.8,2.2
625,0.5210190658,0.0175852601,0.0803442029,0.0192278772,0.2282608696,0.0391907747,0.11,1.6,2.8
618,0.5158894713,0.0120046674,0.0788949275,0.0154328795,0.2282608696,0.031125698,0.11,1.6,2.1
443,0.5100117627,0.012099781,0.0781702899,0.0170330804,0.2282608696,0.031125698,0.07,2.2,2.2
769,0.5313063227,0.0224673501,0.0872282609,0.020868944,0.2304347826,0.0507039295,0.13,1.8,2.9
776,0.5299282381,0.0210674596,0.0887681159,0.0234529744,0.2304347826,0.0379034691,0.13,1.9,2.5
689,0.5270834127,0.0208807012,0.0884963768,0.0239687332,0.2304347826,0.0403200804,0.11,2.2,2.6
878,0.5352148752,0.0232099375,0.0864130435,0.024680935,0.2304347826,0.0576804311,0.15,1.7,2.8
700,0.5246134884,0.0195512101,0.0856884058,0.0238972554,0.2304347826,0.0379034691,0.11,2.3,2.6
865,0.5316021036,0.0213260045,0.0855978261,0.0227254005,0.2304347826,0.047826087,0.15,1.6,2.6
786,0.5275665608,0.0202333775,0.0846014493,0.0258531694,0.2304347826,0.0458071902,0.13,2,2.4
864,0.5303855957,0.0203149729,0.0843297101,0.0224281289,0.2304347826,0.047826087,0.15,1.6,2.5
511,0.5134912864,0.0125391196,0.0822463768,0.0221348346,0.2304347826,0.0468275201,0.09,1.7,2.4
856,0.5314637001,0.0234589462,0.0817934783,0.020978738,0.2304347826,0.0488042268,0.15,1.5,2.8
613,0.5197778694,0.0159213123,0.0807065217,0.0212097764,0.2304347826,0.047826087,0.11,1.5,2.7
425,0.51048095,0.0130206398,0.0807065217,0.0255378566,0.2304347826,0.0447636093,0.07,2,2.6
504,0.5158915627,0.0150007454,0.080615942,0.0247433529,0.2304347826,0.0488042268,0.09,1.6,2.8
505,0.5165182559,0.0156055777,0.0803442029,0.0234811193,0.2304347826,0.0458071902,0.09,1.6,2.9
606,0.5165780861,0.011278982,0.0799818841,0.0178239604,0.2304347826,0.0339576073,0.11,1.5,2
611,0.5181786732,0.0139645823,0.0798913043,0.019665604,0.2304347826,0.0507039295,0.11,1.5,2.5
852,0.5266666036,0.0182237142,0.0794384058,0.0213124261,0.2304347826,0.0497631441,0.15,1.5,2.4
417,0.5124921803,0.0137804063,0.0791666667,0.0219240325,0.2304347826,0.0379034691,0.07,1.9,2.9
788,0.5293953781,0.0209914231,0.0848731884,0.0246371816,0.2304347826,0.0436951114,0.13,2,2.6
529,0.5130096337,0.0116418682,0.0808876812,0.0149719794,0.2304347826,0.0353219061,0.09,1.9,2
848,0.5229601235,0.0145716539,0.0793478261,0.0176256107,0.2304347826,0.0391304348,0.15,1.5,2
699,0.5243336978,0.0196479013,0.0869565217,0.0271769322,0.2326086957,0.0446049664,0.11,2.3,2.5
684,0.5211546993,0.0182030251,0.0839673913,0.0217166626,0.2326086957,0.0446049664,0.11,2.2,2.1
858,0.5337022165,0.025880432,0.0826992754,0.020009917,0.2326086957,0.052399873,0.15,1.5,3
626,0.5220542693,0.0186440276,0.0809782609,0.0184444846,0.2326086957,0.0446049664,0.11,1.6,2.9
748,0.5290432246,0.0235358818,0.0803442029,0.0186120917,0.2326086957,0.0532941334,0.13,1.6,3
682,0.5297707774,0.0217209099,0.0902173913,0.0236105706,0.2326086957,0.0435325748,0.11,2.1,3
779,0.5324428087,0.0223842765,0.0873188406,0.0205406345,0.2326086957,0.0413043478,0.13,1.9,2.8
877,0.5345493702,0.0226324286,0.0871376812,0.0267840389,0.2326086957,0.0567303841,0.15,1.7,2.7
887,0.5319264155,0.0210101558,0.0839673913,0.0256743551,0.2326086957,0.0456521739,0.15,1.8,2.6
785,0.5264768126,0.0198080189,0.0832427536,0.025547493,0.2326086957,0.0435325748,0.13,2,2.3
519,0.513249882,0.0116700815,0.0831521739,0.0182953077,0.2326086957,0.0323175408,0.09,1.8,2.1
508,0.5139703583,0.0114846375,0.0826992754,0.0219832683,0.2326086957,0.0401438811,0.09,1.7,2.1
464,0.510021099,0.0120132144,0.0822463768,0.0135252221,0.2326086957,0.0308205367,0.07,2.4,2.1
861,0.5275720994,0.017918525,0.0819746377,0.0159546331,0.2326086957,0.0413043478,0.15,1.6,2.2
860,0.5265782861,0.0171723255,0.0815217391,0.0135688285,0.2326086957,0.0337482059,0.15,1.6,2.1
503,0.5153575156,0.0143772712,0.0808876812,0.0247236153,0.2326086957,0.0514900838,0.09,1.6,2.7
609,0.5170946698,0.0125713277,0.0807065217,0.0193571617,0.2326086957,0.0476776352,0.11,1.5,2.3
758,0.5288915433,0.0221962591,0.0807065217,0.0203328753,0.2326086957,0.052399873,0.13,1.7,2.9
612,0.5189199977,0.0148891275,0.080615942,0.0197787595,0.2326086957,0.0435325748,0.11,1.5,2.6
627,0.5230803511,0.0197145198,0.080615942,0.020722769,0.2326086957,0.052399873,0.11,1.6,3
406,0.5141946252,0.0139256326,0.0801630435,0.0228046901,0.2326086957,0.0466758925,0.07,1.8,2.9
608,0.5168497763,0.0120238008,0.0801630435,0.0199367979,0.2326086957,0.0476776352,0.11,1.5,2.2
777,0.5309171503,0.0216141015,0.0882246377,0.0241839345,0.2326086957,0.0401438811,0.13,1.9,2.6
352,0.5102739046,0.0124396271,0.0787137681,0.0169238681,0.2326086957,0.0401438811,0.05,2.4,3
351,0.5102234652,0.0124595926,0.0776268116,0.017759399,0.2326086957,0.03512064,0.05,2.4,2.9
698,0.5235880331,0.0193844469,0.0860507246,0.0262431165,0.2347826087,0.0421537379,0.11,2.3,2.4
869,0.5342800234,0.0246883789,0.0850543478,0.020541633,0.2347826087,0.0530719809,0.15,1.6,3
422,0.5111617671,0.0123769118,0.0836956522,0.0238491406,0.2347826087,0.045392637,0.07,2,2.3
783,0.5236907164,0.0187314905,0.0830615942,0.0282430093,0.2347826087,0.045392637,0.13,2,2.1
759,0.5297618376,0.0229251568,0.0827898551,0.0189318095,0.2347826087,0.052173913,0.13,1.7,3
423,0.5107725879,0.0125699969,0.0826086957,0.0243077871,0.2347826087,0.0484153423,0.07,2,2.4
432,0.5106647618,0.0121472633,0.0819746377,0.0197299576,0.2347826087,0.0347826087,0.07,2.1,2.2
405,0.5137117944,0.0136576384,0.0808876812,0.0236759838,0.2347826087,0.0432603234,0.07,1.8,2.8
703,0.5267579663,0.019828363,0.0905797101,0.0190949248,0.2347826087,0.0361157559,0.11,2.3,2.9
780,0.5329896753,0.0226578337,0.0872282609,0.0185723751,0.2347826087,0.0386443236,0.13,1.9,2.9
960,0.523602254,0.0209306401,0.0869565217,0.0211266373,0.2347826087,0.0432603234,0.15,2.5,2.2
686,0.523986057,0.0195776383,0.0861413043,0.0234055237,0.2347826087,0.0464220794,0.11,2.2,2.3
893,0.5256493804,0.0179321089,0.0854166667,0.0288977669,0.2347826087,0.0410173093,0.15,1.9,2.1
784,0.5252157329,0.0193415943,0.0822463768,0.0270643928,0.2347826087,0.0464220794,0.13,2,2.2
495,0.5188047255,0.0160614652,0.0822463768,0.0204108067,0.2347826087,0.0443393001,0.09,1.5,3
453,0.5100844382,0.0119875788,0.0814311594,0.01551242,0.2347826087,0.0319498662,0.07,2.3,2.1
859,0.5254746222,0.0163479107,0.0813405797,0.0158646425,0.2347826087,0.0347826087,0.15,1.6,2
701,0.5256144274,0.0198964144,0.0869565217,0.0221096148,0.2347826087,0.0386443236,0.11,2.3,2.7
693,0.5297136426,0.0213482813,0.0892210145,0.0216606752,0.2369565217,0.0328972738,0.11,2.2,3
789,0.5301794153,0.0212795348,0.0886775362,0.0241338415,0.2369565217,0.0417595059,0.13,2,2.7
690,0.5278577131,0.0210892096,0.0874094203,0.0221957258,0.2369565217,0.0428762672,0.11,2.2,2.7
778,0.5317435959,0.022028391,0.0874094203,0.021740074,0.2369565217,0.0406120472,0.13,1.9,2.7
892,0.5248935276,0.0176326605,0.0872282609,0.0271831204,0.2369565217,0.0509364109,0.15,1.9,2
962,0.5242240321,0.0215809148,0.0864130435,0.0224491537,0.2369565217,0.0509364109,0.15,2.5,2.4
697,0.5227355762,0.0190611784,0.0852355072,0.0264065878,0.2369565217,0.0356548249,0.11,2.3,2.3
509,0.5136042531,0.0117449463,0.0826086957,0.0205749574,0.2369565217,0.0439646705,0.09,1.7,2.2
862,0.5285150102,0.018660031,0.0825181159,0.0187937074,0.2369565217,0.0470791475,0.15,1.6,2.3
694,0.5192391987,0.0176062015,0.0819746377,0.0287987929,0.2369565217,0.0343037692,0.11,2.3,2
849,0.5237427275,0.0154138184,0.0807065217,0.0162814352,0.2369565217,0.0328972738,0.15,1.5,2.1
850,0.5245330695,0.0162317142,0.0803442029,0.0179523867,0.2369565217,0.0356548249,0.15,1.5,2.2
404,0.513738136,0.0134098704,0.0800724638,0.0225403382,0.2369565217,0.0428762672,0.07,1.8,2.7
361,0.5088533189,0.0122840942,0.0789855072,0.0192694363,0.2369565217,0.0394312112,0.05,2.5,2.8
340,0.5117697286,0.0126664704,0.0757246377,0.0163154149,0.2369565217,0.038213904,0.05,2.3,2.9
702,0.5261895875,0.0198842399,0.0889492754,0.0224001261,0.2369565217,0.038213904,0.11,2.3,2.8
888,0.533148352,0.0216505549,0.0878623188,0.0230435922,0.2391304348,0.0412470999,0.15,1.8,2.7
500,0.514567321,0.0125495407,0.0826086957,0.0249441458,0.2391304348,0.0505171741,0.09,1.6,2.4
431,0.511254786,0.0120492914,0.0823369565,0.0188416684,0.2391304348,0.0376532784,0.07,2.1,2.1
499,0.514624342,0.0120518478,0.0823369565,0.0256852181,0.2391304348,0.0505171741,0.09,1.6,2.3
791,0.5315048513,0.0216336202,0.0893115942,0.0215084378,0.2391304348,0.0400849759,0.13,2,2.9
794,0.5228072665,0.017419567,0.0887681159,0.031942675,0.2391304348,0.0445519599,0.13,2.1,2.1
879,0.5357011988,0.0237056501,0.0884057971,0.0217926575,0.2391304348,0.051444172,0.15,1.7,2.9
463,0.5103358039,0.0118491493,0.0837862319,0.0166787232,0.2391304348,0.0376532784,0.07,2.4,2
696,0.5215793021,0.018549104,0.0837862319,0.0256366184,0.2391304348,0.0412470999,0.11,2.3,2.2
518,0.5135444062,0.0114931642,0.0819746377,0.0173915402,0.2391304348,0.0423773667,0.09,1.8,2
502,0.5149426686,0.0137462226,0.0815217391,0.0250891082,0.2391304348,0.0486101734,0.09,1.6,2.6
414,0.5116771832,0.0130891049,0.0813405797,0.0241112231,0.2391304348,0.0445519599,0.07,1.9,2.6
442,0.510509915,0.0119990853,0.0813405797,0.0184249016,0.2391304348,0.0350532946,0.07,2.2,2.1
403,0.513689176,0.0131524309,0.08125,0.0214811458,0.2391304348,0.0434782609,0.07,1.8,2.6
416,0.5121466345,0.0135519898,0.0802536232,0.0230727699,0.2391304348,0.0363765229,0.07,1.9,2.8
704,0.5268880184,0.0194592478,0.0903985507,0.017725873,0.2391304348,0.0434782609,0.11,2.3,3
911,0.5262041876,0.0152501819,0.0871376812,0.0202938984,0.2391304348,0.0307437731,0.15,2,2.8
894,0.5262396769,0.017990806,0.0847826087,0.0284143223,0.2391304348,0.0423773667,0.15,1.9,2.2
863,0.5294481663,0.0194505654,0.0845108696,0.0192364094,0.2391304348,0.0445519599,0.15,1.6,2.4
395,0.5160815319,0.0139400778,0.0803442029,0.0193978094,0.2391304348,0.0400849759,0.07,1.7,2.9
350,0.5101077187,0.0124753702,0.0795289855,0.0174647453,0.2391304348,0.0400849759,0.05,2.4,2.8
360,0.5088215154,0.0123528689,0.0787137681,0.019576327,0.2391304348,0.0350532946,0.05,2.5,2.7
348,0.5108812456,0.0125952199,0.0776268116,0.0201529168,0.2391304348,0.0486101734,0.05,2.4,2.6
501,0.5146637403,0.0131260167,0.0830615942,0.0247402026,0.2413043478,0.0490457138,0.09,1.6,2.5
691,0.528537879,0.021206486,0.0898550725,0.021319162,0.2413043478,0.0428762672,0.11,2.2,2.8
706,0.5202297023,0.0172541065,0.0873188406,0.0302926503,0.2413043478,0.0369565217,0.11,2.4,2.1
896,0.5272629247,0.0180779996,0.0867753623,0.0291514723,0.2413043478,0.038213904,0.15,1.9,2.4
707,0.520929687,0.0174292272,0.0862318841,0.0299921444,0.2413043478,0.0394312112,0.11,2.4,2.2
452,0.5105796041,0.0118872155,0.0830615942,0.0170427115,0.2413043478,0.0298863632,0.07,2.3,2
507,0.5143349368,0.0113123494,0.0826992754,0.0197665184,0.2413043478,0.0369565217,0.09,1.7,2
494,0.5181473908,0.0154771409,0.0817028986,0.0216930369,0.2413043478,0.0450267721,0.09,1.5,2.9
396,0.51636443,0.0142273757,0.080615942,0.0194018272,0.2413043478,0.0394312112,0.07,1.7,3
851,0.525437786,0.0171190485,0.0796195652,0.0197515699,0.2413043478,0.0450267721,0.15,1.5,2.3
349,0.5105210263,0.0125520888,0.077807971,0.0185121971,0.2413043478,0.0439646705,0.05,2.4,2.7
341,0.5117261513,0.0126778585,0.077807971,0.0178717693,0.2413043478,0.0394312112,0.05,2.3,3
692,0.5291508035,0.0212788079,0.0906702899,0.0218499966,0.2434782609,0.0421537379,0.11,2.2,2.9
880,0.5359849189,0.024132008,0.0892210145,0.02147809,0.2434782609,0.0493818117,0.15,1.7,3
903,0.5245985592,0.0162842372,0.0891304348,0.0250995707,0.2434782609,0.0484153423,0.15,2,2
804,0.5223417261,0.0157306216,0.0890398551,0.0246837605,0.2434782609,0.0432603234,0.13,2.2,2
889,0.533907847,0.0220495887,0.0887681159,0.0220389947,0.2434782609,0.045392637,0.15,1.8,2.8
685,0.5225796636,0.0189945491,0.0854166667,0.0236794489,0.2434782609,0.0512601136,0.11,2.2,2.2
947,0.5251720456,0.0209201968,0.0844202899,0.0187602804,0.2434782609,0.0548240009,0.15,2.4,2
402,0.5137793672,0.0129003007,0.0810688406,0.022692884,0.2434782609,0.0432603234,0.07,1.8,2.5
359,0.5093507469,0.0124709928,0.0788043478,0.0198739398,0.2434782609,0.0443393001,0.05,2.5,2.6
358,0.509821176,0.0125449812,0.0786231884,0.0208758231,0.2434782609,0.0464220794,0.05,2.5,2.5
338,0.5121593783,0.0126603313,0.0780797101,0.0199472893,0.2434782609,0.045392637,0.05,2.3,2.7
790,0.5304709733,0.0212508236,0.0917572464,0.0222171553,0.2434782609,0.0432603234,0.13,2,2.8
963,0.52484283,0.0217859219,0.0889492754,0.0227418217,0.2434782609,0.0512601136,0.15,2.5,2.5
795,0.5236322311,0.0176263241,0.0884963768,0.0283994477,0.2434782609,0.0347826087,0.13,2.1,2.2
895,0.5267692466,0.0180364673,0.0858695652,0.0306095097,0.2434782609,0.0421537379,0.15,1.9,2.3
421,0.5115488469,0.0122140016,0.0842391304,0.0227425432,0.2434782609,0.0474291831,0.07,2,2.2
412,0.5121855162,0.0126455715,0.0833333333,0.0242476318,0.2434782609,0.0512601136,0.07,1.9,2.4
415,0.5119296075,0.0133262783,0.0817028986,0.0256671638,0.2434782609,0.0484153423,0.07,1.9,2.7
413,0.5119406956,0.0128681109,0.080615942,0.0229007291,0.2434782609,0.0474291831,0.07,1.9,2.5
339,0.5119122361,0.0126643849,0.077173913,0.0170222389,0.2434782609,0.0410173093,0.05,2.3,2.8
904,0.5250121473,0.0160177946,0.0899456522,0.025782779,0.2456521739,0.0389488541,0.15,2,2.1
792,0.5320525722,0.0217386603,0.0891304348,0.0200964514,0.2456521739,0.0413043478,0.13,2,3
713,0.5227923265,0.0171294104,0.0879528986,0.0192722037,0.2456521739,0.0486587593,0.11,2.4,2.8
705,0.5193557276,0.0168316545,0.0871376812,0.0292722457,0.2456521739,0.0413043478,0.11,2.4,2
836,0.5231288789,0.0143550563,0.086865942,0.017514706,0.2456521739,0.0364414231,0.13,2.4,3
695,0.520551195,0.0182085262,0.0842391304,0.0265971398,0.2456521739,0.0401438811,0.11,2.3,2.1
441,0.5111178704,0.0119282006,0.083423913,0.0175941615,0.2456521739,0.0323175408,0.07,2.2,2
394,0.5158727869,0.0136563984,0.0808876812,0.0214276064,0.2456521739,0.0413043478,0.07,1.7,2.8
781,0.5333905569,0.0228739277,0.0900362319,0.017801621,0.2456521739,0.0401438811,0.13,1.9,3
961,0.5240194452,0.0214182075,0.0888586957,0.0211942973,0.2456521739,0.0550390822,0.15,2.5,2.3
912,0.526414891,0.0152497607,0.0866847826,0.013514602,0.2456521739,0.0308205367,0.15,2,2.9
797,0.5248371869,0.0179627229,0.0865036232,0.0250670245,0.2456521739,0.0377159817,0.13,2.1,2.4
796,0.5243065198,0.0178070897,0.0864130435,0.0257131532,0.2456521739,0.0308205367,0.13,2.1,2.3
897,0.5277488824,0.0181423503,0.0860507246,0.0258017064,0.2456521739,0.03512064,0.15,1.9,2.5
493,0.5173960135,0.014894227,0.0817934783,0.0237244498,0.2456521739,0.0496204879,0.09,1.5,2.8
357,0.5104246074,0.0125899419,0.0789855072,0.0214036616,0.2456521739,0.0476776352,0.05,2.5,2.4
965,0.526766973,0.0222631709,0.0900362319,0.0243496053,0.247826087,0.047826087,0.15,2.5,2.7
708,0.5213897682,0.017483097,0.0869565217,0.0257667037,0.247826087,0.0447636093,0.11,2.4,2.3
498,0.5148298275,0.0116575443,0.0848731884,0.0236551822,0.247826087,0.0543043304,0.09,1.6,2.2
719,0.5214046619,0.015946042,0.0894021739,0.0282575307,0.247826087,0.0379034691,0.11,2.5,2.3
898,0.5282510722,0.0182582589,0.0851449275,0.0203915026,0.247826087,0.0242076711,0.15,1.9,2.6
966,0.527491735,0.0225146569,0.0904891304,0.0239769472,0.25,0.0488526197,0.15,2.5,2.8
715,0.5232709498,0.0165885116,0.0901268116,0.0166639589,0.25,0.0577213828,0.11,2.4,3
905,0.5253295904,0.0157634053,0.0877717391,0.0265831002,0.25,0.0391907747,0.15,2,2.2
337,0.5125154151,0.0126456032,0.0798913043,0.0199308298,0.25,0.0426552541,0.05,2.3,2.6
847,0.5248797186,0.0175524406,0.091576087,0.0218387287,0.25,0.0516733231,0.13,2.5,3
909,0.5259559104,0.0155728304,0.0898550725,0.0225461614,0.25,0.0340271214,0.15,2,2.6
714,0.5227834299,0.0166299366,0.0887681159,0.0176897327,0.25,0.0488526197,0.11,2.4,2.9
910,0.5260702362,0.0153920641,0.0886775362,0.0219099943,0.25,0.0326086957,0.15,2,2.7
922,0.5264802806,0.0152247297,0.0884963768,0.0175315619,0.25,0.0391907747,0.15,2.1,2.8
806,0.5235645016,0.015824582,0.0875905797,0.0273396216,0.25,0.0403786427,0.13,2.2,2.2
799,0.5258042446,0.0183565541,0.0869565217,0.020282575,0.25,0.031125698,0.13,2.1,2.6
725,0.5205842208,0.0141630581,0.0866847826,0.0129376874,0.25,0.0437491561,0.11,2.5,2.9
726,0.5208380763,0.0140537028,0.0865036232,0.0127086271,0.25,0.0403786427,0.11,2.5,3
497,0.515157019,0.0113749053,0.0839673913,0.0204077916,0.25,0.0488526197,0.09,1.6,2.1
330,0.5132132818,0.0127850455,0.077807971,0.0185121971,0.25,0.0516733231,0.05,2.2,3
720,0.5211710938,0.0156690177,0.0903985507,0.0230250701,0.252173913,0.0294883912,0.11,2.5,2.4
805,0.5230892843,0.0157790632,0.0900362319,0.0250832211,0.252173913,0.0391304348,0.13,2.2,2.1
964,0.5258672165,0.0220275247,0.0892210145,0.0236211669,0.252173913,0.0468275201,0.15,2.5,2.6
923,0.5262492306,0.0147853156,0.0888586957,0.017373604,0.252173913,0.0325361512,0.15,2.1,2.9
716,0.5202140268,0.0159143092,0.0884057971,0.0271563953,0.252173913,0.0425998216,0.11,2.5,2
924,0.5260029316,0.0144464467,0.0877717391,0.0170060843,0.252173913,0.0436951114,0.15,2.1,3
915,0.5256314873,0.0166578097,0.0875,0.0248201629,0.252173913,0.0660812355,0.15,2.1,2.1
913,0.5266878106,0.0153353964,0.0873188406,0.0121808663,0.252173913,0.0294883912,0.15,2,3
430,0.5118149253,0.0119737984,0.0846014493,0.0215427422,0.252173913,0.0414756175,0.07,2.1,2
491,0.5165160977,0.013676109,0.0842391304,0.0256294165,0.252173913,0.0551677284,0.09,1.5,2.6
401,0.5140152195,0.0126593149,0.0838768116,0.0231827439,0.252173913,0.0468275201,0.07,1.8,2.4
490,0.5164479597,0.0130680666,0.0831521739,0.0249211106,0.252173913,0.0488042268,0.09,1.5,2.5
347,0.5113522303,0.0126171541,0.0796195652,0.0210895166,0.252173913,0.0458071902,0.05,2.4,2.5
816,0.5251132744,0.0159612779,0.0884057971,0.0256460578,0.2543478261,0.055891131,0.13,2.3,2.1
496,0.5155730969,0.0111815806,0.0869565217,0.0227353268,0.2543478261,0.0514900838,0.09,1.6,2
724,0.5204722302,0.014387254,0.0863224638,0.0136955204,0.2543478261,0.0337482059,0.11,2.5,2.8
489,0.5163565466,0.0125119047,0.0848731884,0.0250990803,0.2543478261,0.0476776352,0.09,1.5,2.4
336,0.5127574463,0.012617634,0.0805253623,0.0234090289,0.2543478261,0.0496204879,0.05,2.3,2.5
808,0.5237552727,0.0157684399,0.0913949275,0.0237500276,0.2543478261,0.0323175408,0.13,2.2,2.4
914,0.5250014307,0.0169687566,0.0906702899,0.0223878524,0.2543478261,0.0615259639,0.15,2.1,2
710,0.5219359699,0.0174422445,0.0899456522,0.0218109096,0.2543478261,0.0308205367,0.11,2.4,2.5
949,0.5260683539,0.0220750015,0.0898550725,0.0192609186,0.2543478261,0.052399873,0.15,2.4,2.2
717,0.5210010073,0.0160922878,0.0879528986,0.0276392821,0.2543478261,0.0413043478,0.11,2.5,2.1
967,0.5286023336,0.0232183844,0.0878623188,0.0176525889,0.2543478261,0.0424330898,0.15,2.5,2.9
936,0.5260594995,0.0208008746,0.0875,0.0159749331,0.2543478261,0.052399873,0.15,2.3,2
798,0.5253416299,0.0181776793,0.0869565217,0.0224995332,0.2543478261,0.03512064,0.13,2.1,2.5
899,0.528780431,0.0184371423,0.0860507246,0.020177126,0.2543478261,0.0258137871,0.15,1.9,2.7
492,0.5170753446,0.014274868,0.0836956522,0.0242212245,0.2543478261,0.052399873,0.09,1.5,2.7
385,0.5181412173,0.014045254,0.0826086957,0.0206545575,0.2543478261,0.0496204879,0.07,1.6,3
384,0.5179433569,0.0137434255,0.0821557971,0.0228578756,0.2543478261,0.0466758925,0.07,1.6,2.9
346,0.5119406127,0.0126109157,0.0805253623,0.0237189159,0.2543478261,0.0514900838,0.05,2.4,2.4
329,0.5133232218,0.0127374237,0.0796195652,0.0200688746,0.2543478261,0.0505639276,0.05,2.2,2.9
833,0.5253873772,0.016589011,0.0928442029,0.0215391237,0.2565217391,0.0432603234,0.13,2.4,2.7
891,0.5350652173,0.0227249002,0.0922101449,0.018509316,0.2565217391,0.0474291831,0.15,1.8,3
718,0.5213932497,0.0161057337,0.0905797101,0.0292728062,0.2565217391,0.045392637,0.11,2.5,2.2
916,0.5261088033,0.0164157966,0.090307971,0.0264426051,0.2565217391,0.0581699485,0.15,2.1,2.2
712,0.5224783815,0.0172742359,0.0902173913,0.0190139736,0.2565217391,0.0319498662,0.11,2.4,2.7
721,0.5208563905,0.0151170642,0.0899456522,0.0179478159,0.2565217391,0.0319498662,0.11,2.5,2.5
807,0.5238634492,0.0156828442,0.089673913,0.0250825669,0.2565217391,0.0347826087,0.13,2.2,2.3
711,0.5221879269,0.0173754671,0.0894927536,0.0210753118,0.2565217391,0.0333962859,0.11,2.4,2.6
948,0.5255527382,0.0215402845,0.0893115942,0.0219688945,0.2565217391,0.0565217391,0.15,2.4,2.1
722,0.5206176428,0.0150087894,0.0891304348,0.0166538624,0.2565217391,0.0333962859,0.11,2.5,2.6
822,0.52346431,0.0145274339,0.0888586957,0.016296546,0.2565217391,0.0398484843,0.13,2.3,2.7
