S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Meaning Error;leak_rate;spectral_radius;input_scaling
32;0.55155834020819428;0.0095809974270930891;0.18786231884057972;0.03214801395906576;0.63913043478260878;0.074802828409066324;0.10000000000000001;1.1000000000000001;0.69999999999999996
33;0.5414330852929351;0.0096253500623666825;0.15769927536231884;0.032471152150981376;0.55652173913043479;0.063155821940582405;0.10000000000000001;1.1000000000000001;0.89999999999999991
34;0.5356826407995805;0.0099235768134674131;0.14184782608695651;0.025811880028363175;0.5;0.044551959851998259;0.10000000000000001;1.1000000000000001;1.0999999999999999
35;0.53157324034485853;0.010140653452984096;0.12427536231884058;0.029481712849910659;0.44565217391304346;0.067531411160909008;0.10000000000000001;1.1000000000000001;1.2999999999999998
36;0.52847765378206202;0.010259514793850122;0.12001811594202898;0.031490619529591472;0.42391304347826086;0.073560540502994043;0.10000000000000001;1.1000000000000001;1.4999999999999998
37;0.52684694219416872;0.010325501419783818;0.11476449275362319;0.028560775147422626;0.40217391304347822;0.063193225451081025;0.10000000000000001;1.1000000000000001;1.6999999999999997
38;0.52578607637400787;0.010425623679326465;0.10778985507246377;0.026812206220981946;0.37608695652173912;0.063043478260869576;0.10000000000000001;1.1000000000000001;1.8999999999999997
39;0.52511101955872186;0.010698533188251275;0.1029891304347826;0.026343127530628136;0.35217391304347828;0.055679341195068247;0.10000000000000001;1.1000000000000001;2.0999999999999996
40;0.52469167588932064;0.01126056804401341;0.10036231884057971;0.027058329061540452;0.33695652173913049;0.057721382814572841;0.10000000000000001;1.1000000000000001;2.2999999999999998
41;0.56545133158153971;0.0099590707954513493;0.22916666666666666;0.037796819428573526;0.73043478260869565;0.077288647107092073;0.10000000000000001;1.2;0.5
42;0.54681954283773848;0.0094230057591463967;0.17418478260869563;0.031669366324415839;0.60434782608695659;0.071309649855898799;0.10000000000000001;1.2;0.69999999999999996
43;0.53760120849908932;0.0095787891913659013;0.14601449275362319;0.026738050329703032;0.51086956521739135;0.047875468577272262;0.10000000000000001;1.2;0.89999999999999991
44;0.53168645918864033;0.0098898019083985926;0.12653985507246379;0.028971492309245287;0.45869565217391306;0.058695652173913031;0.10000000000000001;1.2;1.0999999999999999
45;0.52815166809281255;0.010098213566841596;0.12110507246376812;0.030172834290326973;0.42608695652173917;0.065362158166838727;0.10000000000000001;1.2;1.2999999999999998
46;0.52563780115537118;0.010189337964887522;0.11458333333333334;0.029883755085337253;0.41086956521739132;0.06334261862753679;0.10000000000000001;1.2;1.4999999999999998
47;0.52419801156085077;0.010237015133502416;0.1085144927536232;0.028375603222188288;0.37826086956521732;0.068192987571122257;0.10000000000000001;1.2;1.6999999999999997
48;0.52337876868965894;0.010389141473120296;0.10126811594202897;0.024596352805010515;0.34347826086956518;0.059772726455945745;0.10000000000000001;1.2;1.8999999999999997
49;0.52261396833848717;0.010785902661315686;0.095652173913043467;0.022412576078568718;0.31086956521739129;0.050563927607013066;0.10000000000000001;1.2;2.0999999999999996
50;0.52242925467642021;0.01150954798113251;0.094293478260869562;0.023732748352443902;0.30217391304347824;0.049999999999999996;0.10000000000000001;1.2;2.2999999999999998
51;0.55985951726251992;0.0098554722194931291;0.21086956521739131;0.035810044306896917;0.67608695652173911;0.078652402239676275;0.10000000000000001;1.2999999999999998;0.5
52;0.54221986062151539;0.009278396768042374;0.15597826086956523;0.029926417672187077;0.55217391304347829;0.062403043888727507;0.10000000000000001;1.2999999999999998;0.69999999999999996
53;0.53379917982675251;0.0095470550494345247;0.13224637681159418;0.027997776676814544;0.4804347826086956;0.056228335462511124;0.10000000000000001;1.2999999999999998;0.89999999999999991
54;0.52849237698472962;0.0098613705410795591;0.12128623188405796;0.027793214703482484;0.44347826086956521;0.054304330420855626;0.10000000000000001;1.2999999999999998;1.0999999999999999
55;0.52504450254368185;0.010065173108639656;0.11277173913043477;0.028730336279746572;0.40652173913043488;0.068779530519810311;0.10000000000000001;1.2999999999999998;1.2999999999999998
56;0.52268678291317239;0.010143709917920345;0.1088768115942029;0.02904149936126196;0.38260869565217392;0.068192987571122271;0.10000000000000001;1.2999999999999998;1.4999999999999998
57;0.5216792842328819;0.01023210600065671;0.10452898550724636;0.026539082196789156;0.34565217391304348;0.059495357319147874;0.10000000000000001;1.2999999999999998;1.6999999999999997
58;0.5208956539641828;0.010465958596940782;0.10009057971014493;0.025706930270165358;0.31521739130434784;0.060908372722269129;0.10000000000000001;1.2999999999999998;1.8999999999999997
59;0.52026786958123206;0.010932993034665885;0.090398550724637691;0.022094023461466137;0.28260869565217395;0.04861017342390847;0.10000000000000001;1.2999999999999998;2.0999999999999996
60;0.5199671851760348;0.011778703529326043;0.090851449275362317;0.025378650280188434;0.27608695652173909;0.048658759316520417;0.10000000000000001;1.2999999999999998;2.2999999999999998
61;0.55481700703639902;0.0096959383061903937;0.19103260869565217;0.033946128610757;0.63478260869565228;0.075180941155611219;0.10000000000000001;1.3999999999999999;0.5
62;0.53862293297063091;0.0091908947043029716;0.14610507246376811;0.027210271569978749;0.52826086956521734;0.043532574770653892;0.10000000000000001;1.3999999999999999;0.69999999999999996
63;0.53030364656339168;0.0095045931480128559;0.12536231884057972;0.029242519962291408;0.45434782608695656;0.050936410929825995;0.10000000000000001;1.3999999999999999;0.89999999999999991
64;0.52537157928324107;0.0098166717653066643;0.1160326086956522;0.028633649024141568;0.42173913043478262;0.069565217391304349;0.10000000000000001;1.3999999999999999;1.0999999999999999
65;0.52230166739099126;0.010038245570914076;0.10942028985507246;0.028041114194628618;0.38043478260869562;0.061679395474396111;0.10000000000000001;1.3999999999999999;1.2999999999999998
66;0.52041994874015152;0.010150471461240058;0.10226449275362319;0.026272644537173748;0.33913043478260868;0.05430433042085564;0.10000000000000001;1.3999999999999999;1.4999999999999998
67;0.51933373262805271;0.01030828275099367;0.099003623188405804;0.024312005925367454;0.30652173913043479;0.062592087169078131;0.10000000000000001;1.3999999999999999;1.6999999999999997
68;0.5185283699656702;0.010583119583046809;0.093840579710144936;0.024777152124100185;0.28260869565217395;0.051444172026953179;0.10000000000000001;1.3999999999999999;1.8999999999999997
69;0.51789901276132322;0.011047999929249003;0.087137681159420291;0.022960839880804149;0.2608695652173913;0.046625240412015691;0.10000000000000001;1.3999999999999999;2.0999999999999996
70;0.51766130720015557;0.011930875447576539;0.084873188405797093;0.025420643340708208;0.25;0.052579941836729663;0.10000000000000001;1.3999999999999999;2.2999999999999998
71;0.54993595656616034;0.0094568400444827328;0.17518115942028983;0.029787368708792887;0.61521739130434783;0.060752993967313568;0.10000000000000001;1.5;0.5
72;0.53505236240221354;0.0091281194088830304;0.13378623188405797;0.028176114314688538;0.4826086956521739;0.058976782461958858;0.10000000000000001;1.5;0.69999999999999996
73;0.52710972625586039;0.0094155765788306884;0.11711956521739128;0.025938239794922387;0.43695652173913047;0.053647663822839413;0.10000000000000001;1.5;0.89999999999999991
74;0.52259962220149281;0.0097226252288888978;0.11331521739130435;0.028281909902732386;0.39782608695652166;0.063788698917918302;0.10000000000000001;1.5;1.0999999999999999
75;0.51995085378356953;0.0099851800883152195;0.10153985507246377;0.026141153695067417;0.34347826086956518;0.056521739130434789;0.10000000000000001;1.5;1.2999999999999998
76;0.51819750246676388;0.010188258784965702;0.09583333333333334;0.025702301999671853;0.30217391304347829;0.062592087169078131;0.10000000000000001;1.5;1.4999999999999998
77;0.51739352655653137;0.0104492054514621;0.092934782608695643;0.024383277331001797;0.28478260869565214;0.058695652173913038;0.10000000000000001;1.5;1.6999999999999997
78;0.51669215876711705;0.010765237832201908;0.088043478260869557;0.023216694700870715;0.25652173913043474;0.049381811702611064;0.10000000000000001;1.5;1.8999999999999997
79;0.51618144583220671;0.011202122482329106;0.084239130434782608;0.021335319594836654;0.23913043478260873;0.04560038470305007;0.10000000000000001;1.5;2.0999999999999996
80;0.51593797483597914;0.012059198147661132;0.082427536231884063;0.022738935303658381;0.2304347826086956;0.042599821613620484;0.10000000000000001;1.5;2.2999999999999998
81;0.54629121108568746;0.0092467878540202809;0.16521739130434782;0.026625504818243301;0.58695652173913049;0.059930646748218366;0.10000000000000001;1.5999999999999999;0.5
82;0.53176223417627255;0.0090762346709651418;0.12463768115942028;0.026055486251250811;0.46304347826086961;0.037715981680211896;0.10000000000000001;1.5999999999999999;0.69999999999999996
83;0.52420911453311159;0.0092633142457722514;0.11168478260869566;0.024756778693164835;0.42826086956521736;0.048658759316520417;0.10000000000000001;1.5999999999999999;0.89999999999999991
84;0.520201554669388;0.0095674389659487213;0.10615942028985507;0.026463540921608363;0.36304347826086958;0.070140286108268168;0.10000000000000001;1.5999999999999999;1.0999999999999999
85;0.51802106973753048;0.0098814707141319617;0.092934782608695657;0.027456860245540882;0.29999999999999999;0.078260869565217384;0.10000000000000001;1.5999999999999999;1.2999999999999998
86;0.51675538811419275;0.010203221717349222;0.089492753623188398;0.023287266614813642;0.27173913043478259;0.051673323147846582;0.10000000000000001;1.5999999999999999;1.4999999999999998
87;0.5160245682847886;0.010617349753133982;0.085507246376811591;0.022258293555663295;0.25652173913043474;0.047429183107111805;0.10000000000000001;1.5999999999999999;1.6999999999999997
88;0.51551159800015811;0.011034648676518577;0.082880434782608689;0.02031995858167986;0.24130434782608695;0.042876267224600036;0.10000000000000001;1.5999999999999999;1.8999999999999997
89;0.51516696331309875;0.011478626490614938;0.080253623188405815;0.021886577261650667;0.22391304347826085;0.040143881114389969;0.10000000000000001;1.5999999999999999;2.0999999999999996
90;0.51515723099413702;0.012205850027100274;0.079166666666666691;0.021282184320698793;0.22608695652173916;0.051627574291469198;0.10000000000000001;1.5999999999999999;2.2999999999999998
91;0.54268834861063242;0.0090734693185992865;0.15380434782608696;0.028076203614623325;0.55434782608695654;0.040378642654362432;0.10000000000000001;1.6999999999999997;0.5
92;0.52869318431577228;0.009011649890498739;0.11956521739130437;0.027649818170550851;0.45000000000000001;0.042433089773789415;0.10000000000000001;1.6999999999999997;0.69999999999999996
93;0.52162832019356575;0.0090658551794527194;0.1105072463768116;0.024362406133183842;0.39130434782608703;0.045600384703050056;0.10000000000000001;1.6999999999999997;0.89999999999999991
94;0.51804124494974368;0.0093337067729892687;0.095652173913043467;0.02775702858738378;0.30652173913043479;0.072394894805855273;0.10000000000000001;1.6999999999999997;1.0999999999999999
95;0.51655789792200468;0.009720758788166738;0.091213768115942034;0.025226245998712652;0.28478260869565214;0.069053826844646046;0.10000000000000001;1.6999999999999997;1.2999999999999998
96;0.51554748126065775;0.010164170159971585;0.08478260869565217;0.021270615609962993;0.2565217391304348;0.051260113576311286;0.10000000000000001;1.6999999999999997;1.4999999999999998
97;0.51510522764964972;0.010727982935079233;0.084782608695652184;0.017764711119030822;0.24782608695652172;0.040320080415198703;0.10000000000000001;1.6999999999999997;1.6999999999999997
98;0.51463732193034517;0.011274076053213365;0.082336956521739127;0.017039822715658008;0.23260869565217393;0.036441423074435236;0.10000000000000001;1.6999999999999997;1.8999999999999997
99;0.51450252924422635;0.011799018702883326;0.079891304347826098;0.016676509380963857;0.22391304347826088;0.032317540755040224;0.10000000000000001;1.6999999999999997;2.0999999999999996
100;0.51470088296815752;0.012553644133814396;0.079076086956521768;0.015641990866954041;0.21521739130434786;0.029886363227972869;0.10000000000000001;1.6999999999999997;2.2999999999999998
101;0.53938130095089032;0.0090096142849168444;0.14465579710144932;0.028917634528890533;0.52391304347826084;0.045026772124365171;0.10000000000000001;1.7999999999999998;0.5
102;0.52589510102361625;0.0089269270287464335;0.11585144927536231;0.027597691947319713;0.43260869565217391;0.042876267224600043;0.10000000000000001;1.7999999999999998;0.69999999999999996
103;0.51915255853705067;0.0087994337472266024;0.099456521739130443;0.024287526694809023;0.34999999999999998;0.060284454886356718;0.10000000000000001;1.7999999999999998;0.89999999999999991
104;0.51659443416262207;0.0090818775995642597;0.091123188405797098;0.026439967589964447;0.29565217391304344;0.072231511851461511;0.10000000000000001;1.7999999999999998;1.0999999999999999
105;0.51540523273274619;0.0094973562863490645;0.08804347826086957;0.022352459152445193;0.2673913043478261;0.059970061844059661;0.10000000000000001;1.7999999999999998;1.2999999999999998
106;0.51469638701668607;0.010041351445141433;0.084420289855072467;0.020610815439605641;0.2456521739130435;0.048658759316520403;0.10000000000000001;1.7999999999999998;1.4999999999999998
107;0.51438218894668353;0.010687227007963079;0.082789855072463767;0.018617160531256824;0.23478260869565221;0.031949866210215366;0.10000000000000001;1.7999999999999998;1.6999999999999997
108;0.51403477119522045;0.011331700049001718;0.081340579710144939;0.014721920039065257;0.23043478260869565;0.031049688819751516;0.10000000000000001;1.7999999999999998;1.8999999999999997
109;0.51410755458896484;0.012085856499055907;0.079800724637681161;0.01409933636627392;0.21956521739130436;0.018057877962865378;0.10000000000000001;1.7999999999999998;2.0999999999999996
110;0.51471255120790838;0.01303222334998198;0.079076086956521754;0.016824678269933981;0.21304347826086958;0.03043478260869565;0.10000000000000001;1.7999999999999998;2.2999999999999998
111;0.5359247801118725;0.0090655247892785715;0.13478260869565217;0.025908964030606409;0.49347826086956526;0.044604966366702581;0.10000000000000001;1.8999999999999997;0.5
112;0.52326886957499763;0.0088124279368713421;0.11041666666666668;0.02468176602563292;0.40217391304347822;0.035388740426303703;0.10000000000000001;1.8999999999999997;0.69999999999999996
113;0.51719361349607607;0.0085050341933227309;0.092753623188405812;0.02301580349824936;0.31086956521739129;0.072785517577318284;0.10000000000000001;1.8999999999999997;0.89999999999999991
114;0.51522374988626818;0.0087443367493341036;0.08731884057971015;0.0252299860268894;0.26521739130434779;0.068607538426345663;0.10000000000000001;1.8999999999999997;1.0999999999999999
115;0.51442513282988211;0.0092076282953933754;0.086141304347826103;0.022970307274350791;0.25652173913043474;0.059772726455945738;0.10000000000000001;1.8999999999999997;1.2999999999999998
116;0.51399578435491322;0.009821699674098237;0.087409420289855072;0.021409219170989102;0.24130434782608695;0.045026772124365178;0.10000000000000001;1.8999999999999997;1.4999999999999998
117;0.51378599541938419;0.010548342246227811;0.08324275362318842;0.015935079595336979;0.23043478260869565;0.032536151189338613;0.10000000000000001;1.8999999999999997;1.6999999999999997
118;0.51379456497271636;0.011437778468024682;0.080615942028985504;0.013465641981266764;0.22391304347826088;0.035120640046529372;0.10000000000000001;1.8999999999999997;1.8999999999999997
119;0.51424555733030075;0.012507015462052079;0.077898550724637666;0.014108353240896768;0.21521739130434786;0.039431211189602286;0.10000000000000001;1.8999999999999997;2.0999999999999996
120;0.51528180090439057;0.013712474573465029;0.076992753623188401;0.014588677119774088;0.21086956521739131;0.029247008797986324;0.10000000000000001;1.8999999999999997;2.2999999999999998
121;0.5707763623462343;0.010384342864022476;0.26349637681159416;0.038859540209058047;0.77608695652173909;0.065253613129581015;0.15000000000000002;0.80000000000000004;0.5
122;0.55261599865939393;0.0098236308775881149;0.1972826086956522;0.037394832577050792;0.65217391304347827;0.07275304578557179;0.15000000000000002;0.80000000000000004;0.69999999999999996
123;0.54316525716103492;0.009715569184238557;0.16322463768115941;0.031175215073301815;0.56956521739130428;0.069971638867091665;0.15000000000000002;0.80000000000000004;0.89999999999999991
124;0.53825181591916593;0.0098821046659621319;0.14909420289855074;0.028304384002292158;0.53260869565217384;0.055210543909566513;0.15000000000000002;0.80000000000000004;1.0999999999999999
125;0.53540010853894382;0.010044768094684778;0.13623188405797099;0.027546360646683019;0.4826086956521739;0.054824000925732586;0.15000000000000002;0.80000000000000004;1.2999999999999998
126;0.53384309076791914;0.010197783255602355;0.125;0.028866376562745349;0.45000000000000001;0.070140286108268182;0.15000000000000002;0.80000000000000004;1.4999999999999998
127;0.53351189222079265;0.010449882492092643;0.11920289855072463;0.024740700008791503;0.43478260869565216;0.057516332849230238;0.15000000000000002;0.80000000000000004;1.6999999999999997
128;0.53327412825219833;0.010711895086772732;0.11259057971014493;0.024227490381179231;0.40000000000000002;0.061641073385903591;0.15000000000000002;0.80000000000000004;1.8999999999999997
129;0.53302359094513896;0.011058102219332728;0.11159420289855074;0.023308396522631208;0.38043478260869568;0.060127463851910139;0.15000000000000002;0.80000000000000004;2.0999999999999996
130;0.53305943325495186;0.01179537156514707;0.10942028985507246;0.025778800909846578;0.36086956521739133;0.057680431136615654;0.15000000000000002;0.80000000000000004;2.2999999999999998
131;0.56250491950136605;0.010286990646610154;0.23125000000000001;0.039877813834661047;0.72826086956521729;0.064671629481058784;0.15000000000000002;0.90000000000000002;0.5
132;0.54629089185794111;0.0096027222801161518;0.1759057971014493;0.030196618168137151;0.59999999999999987;0.055167728436737062;0.15000000000000002;0.90000000000000002;0.69999999999999996
133;0.53797706657365318;0.0095033295057781013;0.14882246376811592;0.025268492337275485;0.52826086956521734;0.054173633888596154;0.15000000000000002;0.90000000000000002;0.89999999999999991
134;0.53349506679723646;0.0095108168914627474;0.1326086956521739;0.029602247519082976;0.46304347826086956;0.064525313389807964;0.15000000000000002;0.90000000000000002;1.0999999999999999
135;0.53120611915754201;0.00952501593469114;0.11865942028985507;0.02950730510230198;0.42826086956521736;0.077806652905101234;0.15000000000000002;0.90000000000000002;1.2999999999999998
136;0.53035980120096093;0.0096956335780175838;0.11557971014492754;0.029343352673915225;0.41304347826086962;0.075306556850820744;0.15000000000000002;0.90000000000000002;1.4999999999999998
137;0.53024261750200863;0.01007333830903588;0.10606884057971015;0.026776839254435674;0.36521739130434783;0.062855792586091128;0.15000000000000002;0.90000000000000002;1.6999999999999997
138;0.53024338887307931;0.010542327296661382;0.10407608695652174;0.025502491785540916;0.35652173913043478;0.055167728436737042;0.15000000000000002;0.90000000000000002;1.8999999999999997
139;0.53031148262826366;0.011218552126762538;0.10199275362318841;0.027349073149604303;0.34130434782608698;0.051490083836204389;0.15000000000000002;0.90000000000000002;2.0999999999999996
140;0.53085666525743669;0.012515754638194494;0.097192028985507245;0.023153881965072509;0.32391304347826083;0.051855914964680713;0.15000000000000002;0.90000000000000002;2.2999999999999998
141;0.55585513305778789;0.010123115776081573;0.20452898550724638;0.040782602901640451;0.66739130434782612;0.079607971406958938;0.15000000000000002;1.0;0.5
142;0.54074805802703385;0.0093581048509620499;0.15552536231884057;0.028746894894554346;0.5565217391304349;0.054304330420855647;0.15000000000000002;1.0;0.69999999999999996
143;0.53319901521316804;0.0091944195569578224;0.13097826086956518;0.027510595426917629;0.46086956521739131;0.060558209900800512;0.15000000000000002;1.0;0.89999999999999991
144;0.52923965501305748;0.0091140150291138897;0.11902173913043479;0.029998709101961025;0.41739130434782606;0.08005196799792158;0.15000000000000002;1.0;1.0999999999999999
145;0.52738808273604043;0.0090658148037409212;0.11413043478260869;0.029227926485135034;0.41086956521739121;0.079250983189383409;0.15000000000000002;1.0;1.2999999999999998
146;0.52679575946507207;0.0092286369030439349;0.10724637681159419;0.026983633319639412;0.37608695652173918;0.072785517577318284;0.15000000000000002;1.0;1.4999999999999998
147;0.52655626264893785;0.0096605203862433105;0.10144927536231885;0.024335449105693602;0.33695652173913043;0.05434782608695652;0.15000000000000002;1.0;1.6999999999999997
148;0.52693213634649427;0.010345936197605141;0.097826086956521743;0.022932950907920586;0.31956521739130433;0.049620487871797084;0.15000000000000002;1.0;1.8999999999999997
149;0.52748767816206654;0.011396372572585016;0.095652173913043467;0.022514843758196425;0.30434782608695654;0.041247099915239727;0.15000000000000002;1.0;2.0999999999999996
150;0.52867806095151604;0.013138196198973029;0.094927536231884047;0.023121080933487321;0.28913043478260869;0.043532574770653878;0.15000000000000002;1.0;2.2999999999999998
151;0.54929928720663823;0.0097830877413440966;0.18233695652173912;0.034032064036547814;0.62391304347826082;0.064525313389807951;0.15000000000000002;1.1000000000000001;0.5
152;0.53583805241207028;0.0090694278004896968;0.13994565217391303;0.026508303449180481;0.5;0.053249777017025622;0.15000000000000002;1.1000000000000001;0.69999999999999996
153;0.5288849134278536;0.0088628607521982483;0.12255434782608696;0.028370542721049843;0.43695652173913035;0.058695652173913038;0.15000000000000002;1.1000000000000001;0.89999999999999991
154;0.52528865274894876;0.0088507299942552804;0.11322463768115942;0.027363469293856753;0.40434782608695652;0.069565217391304349;0.15000000000000002;1.1000000000000001;1.0999999999999999
155;0.52389588931353059;0.008865000858850584;0.10298913043478261;0.028638233296106125;0.36086956521739133;0.07480282840906631;0.15000000000000002;1.1000000000000001;1.2999999999999998
156;0.52359260338091551;0.009103536617559433;0.096648550724637697;0.027901050377383847;0.32826086956521738;0.068366022580506045;0.15000000000000002;1.1000000000000001;1.4999999999999998
157;0.52367339641158328;0.0097310715063339496;0.092663043478260876;0.023655182222458906;0.30000000000000004;0.054824000925732565;0.15000000000000002;1.1000000000000001;1.6999999999999997
158;0.52430553752574693;0.010715774198533798;0.089402173913043476;0.023231709170099452;0.26956521739130435;0.058494017595972655;0.15000000000000002;1.1000000000000001;1.8999999999999997
159;0.52561097769745402;0.012080961072570584;0.086231884057971012;0.021376811594202894;0.25;0.049810605379954784;0.15000000000000002;1.1000000000000001;2.0999999999999996
160;0.5276123627869872;0.014014579302278443;0.090670289855072458;0.021566532522330911;0.2543478260869565;0.053294133357092446;0.15000000000000002;1.1000000000000001;2.2999999999999998
161;0.54429056957138122;0.0094185965069212025;0.16612318840579712;0.031991953475312529;0.58913043478260874;0.068366022580506045;0.15000000000000002;1.2;0.5
162;0.53108938679088036;0.008738338561913717;0.1272644927536232;0.029377026312464694;0.458695652173913;0.057062629340898632;0.15000000000000002;1.2;0.69999999999999996
163;0.52478854450489421;0.008571556274516506;0.11123188405797102;0.027595759455550168;0.39782608695652172;0.063788698917918302;0.15000000000000002;1.2;0.89999999999999991
164;0.52241004633383925;0.0087651667356864384;0.10027173913043479;0.025571889072026639;0.34782608695652173;0.07275304578557179;0.15000000000000002;1.2;1.0999999999999999
165;0.52123439402765759;0.0089053896375577216;0.091576086956521738;0.026359940704695287;0.30652173913043479;0.073044772245267134;0.15000000000000002;1.2;1.2999999999999998
166;0.5209556382767212;0.0092463975643937383;0.087228260869565227;0.026964927053680157;0.28260869565217395;0.065938047339578698;0.15000000000000002;1.2;1.4999999999999998
167;0.52122901707856795;0.010067174939641942;0.083333333333333343;0.022760574263641819;0.25;0.053471190766299311;0.15000000000000002;1.2;1.6999999999999997
168;0.52228214703015907;0.011377665774279414;0.08206521739130436;0.021069082020374413;0.2456521739130435;0.047677635216220232;0.15000000000000002;1.2;1.8999999999999997
169;0.5240751141375849;0.013168257121827912;0.080163043478260879;0.0192159256468875;0.23913043478260873;0.04237736671656072;0.15000000000000002;1.2;2.0999999999999996
170;0.52681801140197293;0.015416709568733108;0.085326086956521746;0.020390697898957588;0.24782608695652172;0.044763609308639138;0.15000000000000002;1.2;2.2999999999999998
