S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;leak_rate;spectral_radius;input_scaling
1;1.5221665536831606;1.8803275996917039;0.49679487179487186;0.22495342494059728;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;1
2;1.4470292273082694;1.6433693460906422;0.52083333333333337;0.21811951264128526;1.0;0.0;0.10000000000000001;1;2
3;1.4131157378390442;1.5855015232431209;0.43429487179487186;0.21219909468625764;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;3
4;1.3488004573898338;1.3792495206413542;0.44871794871794879;0.20487765146790882;0.92307692307692313;0.26646935501059654;0.10000000000000001;1;4
5;1.2785094431876076;1.1806852649848207;0.42948717948717952;0.18553789280008082;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;5
6;1.2185571546980585;1.0609379184007002;0.42628205128205132;0.18999679917024273;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;6
7;1.1718638187650554;1.00013559351894;0.40224358974358976;0.18342884592870795;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;7
8;1.1307315173606753;0.92821997942218992;0.37980769230769229;0.18429487179487181;0.96153846153846156;0.19230769230769226;0.10000000000000001;1;8
9;1.0990695372914134;0.84749766735202459;0.36538461538461536;0.19034792014488772;0.92307692307692313;0.26646935501059654;0.10000000000000001;1;9
10;1.7458555601958545;1.3383282813817852;0.4983974358974359;0.25145961969132485;0.92307692307692313;0.26646935501059654;0.10000000000000001;2;1
11;1.4232217108375684;0.87851213317704413;0.50480769230769229;0.21936404143767763;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;2
12;1.2599697157903216;0.67289640814057572;0.50480769230769229;0.1857384930596678;1.0;0.0;0.10000000000000001;2;3
13;1.1733229616901484;0.66701368754488632;0.47596153846153844;0.16793311974933428;1.0;0.0;0.10000000000000001;2;4
14;1.116262536304905;0.63965738492412871;0.45192307692307693;0.19770731427296329;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;5
15;1.0919109379784613;0.61949530947088793;0.44711538461538464;0.20787054120309054;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;6
16;1.0788189427393464;0.58886644256297227;0.45352564102564108;0.19244786558044605;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;7
17;1.0652932087124181;0.57020253028065226;0.44230769230769229;0.18743835278478779;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;8
18;1.0504020260610594;0.57506187386693053;0.40064102564102566;0.18528856965121326;0.96153846153846156;0.19230769230769226;0.10000000000000001;2;9
19;2.2706209020529209;1.3109297333856553;0.52243589743589758;0.24818539336674283;0.88461538461538458;0.31948553318915673;0.10000000000000001;3;1
20;1.5094451581997537;0.68528469825442873;0.55769230769230771;0.2057782169137759;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;2
21;1.2311863683077993;0.44675978224131946;0.52564102564102566;0.19951762176263993;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;3
22;1.1268736121062797;0.39606702701028401;0.44070512820512814;0.17834601744786308;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;4
23;1.062366764998242;0.40329433910037699;0.42788461538461536;0.20851200425193692;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;5
24;1.0036059494808665;0.36427275134549547;0.45833333333333337;0.2004935150388899;1.0;0.0;0.10000000000000001;3;6
25;0.96378989562550532;0.31384370692506625;0.43108974358974361;0.20735098774066224;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;7
26;0.93592028603591426;0.28644779140329124;0.42467948717948723;0.17978026665927185;0.96153846153846156;0.19230769230769226;0.10000000000000001;3;8
27;0.92221609545891592;0.28490715912430775;0.39743589743589747;0.20057035701489764;0.92307692307692313;0.26646935501059654;0.10000000000000001;3;9
28;2.1244373550853961;1.1263065725589914;0.53846153846153844;0.21679085350110069;0.92307692307692313;0.26646935501059654;0.10000000000000001;4;1
29;1.3307901777069935;0.55734094831626402;0.45352564102564108;0.22507326771134839;0.88461538461538458;0.31948553318915673;0.10000000000000001;4;2
30;1.222524333242818;0.50642356937731869;0.53365384615384615;0.21403082054537556;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;3
31;1.1290711562316189;0.40692435073781397;0.52083333333333337;0.21032699917318409;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;4
32;1.0877696208379584;0.41853727524545575;0.50961538461538458;0.2106625221173716;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;5
33;1.071784960511009;0.42386046773079661;0.45512820512820518;0.20669970945366958;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;6
34;1.0144240408026635;0.41290144914558019;0.47435897435897439;0.23797942026726371;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;7
35;0.96978712136292211;0.4060704044036561;0.44551282051282048;0.23845378399302394;0.92307692307692313;0.26646935501059654;0.10000000000000001;4;8
36;0.93101323179909456;0.38147332569542675;0.44230769230769229;0.207716048025893;0.96153846153846156;0.19230769230769226;0.10000000000000001;4;9
37;1.9134685982038349;1.0226944977144239;0.57211538461538458;0.24006923756104753;0.96153846153846156;0.19230769230769226;0.10000000000000001;5;1
38;1.3109293155195583;0.54765663024978584;0.44711538461538464;0.20947051568848729;0.92307692307692313;0.26646935501059654;0.10000000000000001;5;2
39;1.2240309149693345;0.48123086741662158;0.4983974358974359;0.23298989412130339;0.92307692307692313;0.26646935501059654;0.10000000000000001;5;3
40;1.1794611003998248;0.55352044460710614;0.50801282051282048;0.19882777155522657;0.96153846153846156;0.19230769230769226;0.10000000000000001;5;4
41;1.0490261837603121;0.38961812109109695;0.52403846153846156;0.15852429312935937;1.0;0.0;0.10000000000000001;5;5
42;1.0106978327646221;0.35016721593848343;0.48397435897435898;0.19884714575956536;1.0;0.0;0.10000000000000001;5;6
43;0.9985092225919685;0.34618689914244671;0.44230769230769229;0.19951762176263996;0.96153846153846156;0.19230769230769226;0.10000000000000001;5;7
44;0.99390658847242896;0.3482527490837361;0.43910256410256415;0.20485257924711275;0.96153846153846156;0.19230769230769226;0.10000000000000001;5;8
45;0.97639607972787346;0.3606756025175058;0.42948717948717952;0.19840753257105337;0.96153846153846156;0.19230769230769226;0.10000000000000001;5;9
46;1.5126000022191401;0.72823995319662882;0.49038461538461536;0.2309249830518596;0.96153846153846156;0.19230769230769226;0.10000000000000001;6;1
47;1.3646617636669576;0.6004164931489322;0.48397435897435898;0.22171055904514442;0.92307692307692313;0.26646935501059654;0.10000000000000001;6;2
48;1.1598786187191583;0.43676919688729487;0.4983974358974359;0.20816684669226615;0.92307692307692313;0.26646935501059654;0.10000000000000001;6;3
49;1.0952496982884818;0.38622198980372202;0.49198717948717952;0.20314672985979487;0.96153846153846156;0.19230769230769226;0.10000000000000001;6;4
50;1.0209636464270533;0.35625605594198134;0.46634615384615385;0.21371861204579201;0.96153846153846156;0.19230769230769226;0.10000000000000001;6;5
51;0.96259615098484508;0.28376771013658647;0.47115384615384615;0.20697287552516594;0.96153846153846156;0.19230769230769226;0.10000000000000001;6;6
52;0.91571450544059318;0.23132180695506288;0.44391025641025644;0.19745384741913241;1.0;0.0;0.10000000000000001;6;7
53;0.91730922365855716;0.22549632188005281;0.45833333333333337;0.18453857910877927;1.0;0.0;0.10000000000000001;6;8
54;0.92340741774460589;0.23602267449586153;0.42788461538461536;0.2000125838414612;0.96153846153846156;0.19230769230769226;0.10000000000000001;6;9
55;1.4434068761278374;0.84102534074144764;0.48557692307692307;0.2398980117646918;0.92307692307692313;0.26646935501059654;0.10000000000000001;7;1
56;1.1999732301866783;0.50649242467184585;0.45993589743589747;0.19005761652789133;0.92307692307692313;0.26646935501059654;0.10000000000000001;7;2
57;1.1244936431545698;0.37928870168566658;0.4647435897435897;0.23276381609442701;0.92307692307692313;0.26646935501059654;0.10000000000000001;7;3
58;1.0420976854432331;0.34057603789029939;0.48717948717948723;0.22461066468521773;0.96153846153846156;0.19230769230769226;0.10000000000000001;7;4
59;0.98920914439805707;0.26227712822490962;0.48878205128205132;0.19766184415589286;0.96153846153846156;0.19230769230769226;0.10000000000000001;7;5
60;0.95745909589216704;0.29327763405391044;0.49038461538461536;0.22889193681227082;0.96153846153846156;0.19230769230769226;0.10000000000000001;7;6
61;0.89523001153779858;0.22489096869537742;0.43910256410256415;0.22916106322717281;0.96153846153846156;0.19230769230769226;0.10000000000000001;7;7
62;0.86946298918573262;0.210127627815684;0.45512820512820518;0.21148989341440541;0.96153846153846156;0.19230769230769226;0.10000000000000001;7;8
63;0.87663393891743435;0.19861475543575691;0.45673076923076922;0.18069221172491295;1.0;0.0;0.10000000000000001;7;9
64;1.3891831503261769;0.69004815239386985;0.52724358974358976;0.22761488238059224;0.96153846153846156;0.19230769230769226;0.10000000000000001;8;1
65;1.1267048635545935;0.40402934518917261;0.48076923076923078;0.18280473373845127;0.92307692307692313;0.26646935501059654;0.10000000000000001;8;2
66;1.0800725816118921;0.35753748336216989;0.46474358974358976;0.23447873279707543;0.92307692307692313;0.26646935501059654;0.10000000000000001;8;3
67;1.0278658226142345;0.28218931028867145;0.47756410256410259;0.2521888074614137;0.92307692307692313;0.26646935501059654;0.10000000000000001;8;4
68;0.97208915742751578;0.27851295846469931;0.50480769230769229;0.22743428041225533;0.96153846153846156;0.19230769230769226;0.10000000000000001;8;5
69;0.91846982804537824;0.23406912230295265;0.45673076923076922;0.23640400771818626;0.96153846153846156;0.19230769230769226;0.10000000000000001;8;6
70;0.89735052688727113;0.23323568493995447;0.45833333333333337;0.2282177322938192;0.96153846153846156;0.19230769230769226;0.10000000000000001;8;7
71;0.84351567837444563;0.1838841867011817;0.44391025641025644;0.22376868317532669;0.96153846153846156;0.19230769230769226;0.10000000000000001;8;8
72;0.83844341914105347;0.20128097448632998;0.39743589743589747;0.20615229142161542;0.88461538461538458;0.31948553318915673;0.10000000000000001;8;9
73;1.2984822115447574;0.58689881695859381;0.55608974358974361;0.19472967363050234;1.0;0.0;0.10000000000000001;9;1
74;1.0694086515913661;0.29984051362112224;0.45993589743589747;0.2049340527494915;0.92307692307692313;0.26646935501059654;0.10000000000000001;9;2
75;1.032523962257835;0.31775042043906893;0.49519230769230771;0.23636054910157414;0.92307692307692313;0.26646935501059654;0.10000000000000001;9;3
