S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;seed
1;0.21693075265973172;0.0;0.083333333333333329;0.0;0.30303030303030304;0.0;0
2;0.22314040623853532;0.0;0.10155122655122654;0.0;0.39826839826839827;0.0;1
3;0.21933396333535538;0.0;0.093524531024531024;0.0;0.35714285714285715;0.0;2
4;0.21861592148174971;0.0;0.098394660894660896;0.0;0.3593073593073593;0.0;3
5;0.21973098513805026;0.0;0.092352092352092366;0.0;0.36147186147186144;0.0;4
