S.No;RMSE;std. RMSE;Meaning_Error;std. Meaning Error;Sentence_Error;std. Sentence Error;seed
1;1.0643462312519414;0.037246768059333989;0.71920289855072472;0.025082566867857228;0.99565217391304339;0.0086956521739130384;0
2;1.0568536380460409;0.051838698830084025;0.69166666666666665;0.035826994940653778;0.98913043478260876;0.014583052027172531;1
3;1.0475085994298921;0.023229073676894092;0.68795289855072472;0.028544108563596828;0.9913043478260869;0.010649955403405116;2
4;1.0676305291199211;0.037939743526221585;0.70507246376811594;0.017419587509051631;0.9913043478260869;0.014420107784153903;3
5;1.0627298001572085;0.037288750833290168;0.70371376811594211;0.029164556814498234;0.99565217391304339;0.0086956521739130384;4
