S.No;Meaning_Error;Sentence_Error;leak_rate;spectral_radius;input_scaling
65;0.5689102564102565;0.92307692307692313;0.001;1.7000000000000002;1.7000000000000002
66;0.56730769230769229;0.92307692307692313;0.001;1.7000000000000002;2.0
67;0.57211538461538458;0.92307692307692313;0.001;1.7000000000000002;2.3000000000000003
68;0.57211538461538458;0.92307692307692313;0.001;1.7000000000000002;2.6000000000000005
69;0.5608974358974359;0.92307692307692313;0.001;1.7000000000000002;2.9000000000000004
70;0.60096153846153844;0.96153846153846156;0.001;1.7000000000000002;3.2000000000000002
71;0.58653846153846156;0.96153846153846156;0.001;1.7000000000000002;3.5000000000000004
72;0.58653846153846156;0.96153846153846156;0.001;1.7000000000000002;3.8000000000000007
73;0.58173076923076927;0.96153846153846156;0.001;1.7000000000000002;4.1000000000000005
74;0.57532051282051289;0.96153846153846156;0.001;1.7000000000000002;4.4000000000000004
75;0.58493589743589758;0.96153846153846156;0.001;1.7000000000000002;4.7000000000000011
76;0.55769230769230771;0.92307692307692313;0.001;2.0;0.5
77;0.57371794871794879;0.92307692307692313;0.001;2.0;0.80000000000000004
78;0.5689102564102565;0.92307692307692313;0.001;2.0;1.1000000000000001
79;0.55929487179487181;0.92307692307692313;0.001;2.0;1.4000000000000001
80;0.5625;0.92307692307692313;0.001;2.0;1.7000000000000002
81;0.57371794871794879;0.92307692307692313;0.001;2.0;2.0
82;0.57211538461538458;0.92307692307692313;0.001;2.0;2.3000000000000003
83;0.56730769230769229;0.92307692307692313;0.001;2.0;2.6000000000000005
84;0.5608974358974359;0.92307692307692313;0.001;2.0;2.9000000000000004
85;0.5608974358974359;0.92307692307692313;0.001;2.0;3.2000000000000002
86;0.58012820512820518;0.96153846153846156;0.001;2.0;3.5000000000000004
87;0.58012820512820518;0.96153846153846156;0.001;2.0;3.8000000000000007
88;0.57532051282051289;0.96153846153846156;0.001;2.0;4.1000000000000005
89;0.58012820512820518;0.96153846153846156;0.001;2.0;4.4000000000000004
90;0.58493589743589758;0.96153846153846156;0.001;2.0;4.7000000000000011
91;0.54647435897435903;0.92307692307692313;0.001;2.3000000000000003;0.5
92;0.57371794871794879;0.92307692307692313;0.001;2.3000000000000003;0.80000000000000004
93;0.5689102564102565;0.92307692307692313;0.001;2.3000000000000003;1.1000000000000001
94;0.55929487179487181;0.92307692307692313;0.001;2.3000000000000003;1.4000000000000001
95;0.5625;0.92307692307692313;0.001;2.3000000000000003;1.7000000000000002
96;0.57371794871794879;0.92307692307692313;0.001;2.3000000000000003;2.0
97;0.57211538461538458;0.92307692307692313;0.001;2.3000000000000003;2.3000000000000003
98;0.56730769230769229;0.92307692307692313;0.001;2.3000000000000003;2.6000000000000005
99;0.5608974358974359;0.92307692307692313;0.001;2.3000000000000003;2.9000000000000004
100;0.5608974358974359;0.92307692307692313;0.001;2.3000000000000003;3.2000000000000002
101;0.57371794871794879;0.96153846153846156;0.001;2.3000000000000003;3.5000000000000004
102;0.57371794871794879;0.96153846153846156;0.001;2.3000000000000003;3.8000000000000007
103;0.57852564102564108;0.96153846153846156;0.001;2.3000000000000003;4.1000000000000005
104;0.57371794871794879;0.96153846153846156;0.001;2.3000000000000003;4.4000000000000004
105;0.57852564102564108;0.96153846153846156;0.001;2.3000000000000003;4.7000000000000011
106;0.54647435897435903;0.92307692307692313;0.001;2.6000000000000005;0.5
107;0.57371794871794879;0.92307692307692313;0.001;2.6000000000000005;0.80000000000000004
108;0.5689102564102565;0.92307692307692313;0.001;2.6000000000000005;1.1000000000000001
109;0.55929487179487181;0.92307692307692313;0.001;2.6000000000000005;1.4000000000000001
110;0.5625;0.92307692307692313;0.001;2.6000000000000005;1.7000000000000002
111;0.57371794871794879;0.92307692307692313;0.001;2.6000000000000005;2.0
112;0.57211538461538458;0.92307692307692313;0.001;2.6000000000000005;2.3000000000000003
113;0.56730769230769229;0.92307692307692313;0.001;2.6000000000000005;2.6000000000000005
114;0.56730769230769229;0.92307692307692313;0.001;2.6000000000000005;2.9000000000000004
115;0.55448717948717952;0.92307692307692313;0.001;2.6000000000000005;3.2000000000000002
116;0.56730769230769229;0.96153846153846156;0.001;2.6000000000000005;3.5000000000000004
117;0.56730769230769229;0.96153846153846156;0.001;2.6000000000000005;3.8000000000000007
118;0.57211538461538458;0.96153846153846156;0.001;2.6000000000000005;4.1000000000000005
119;0.57852564102564108;0.96153846153846156;0.001;2.6000000000000005;4.4000000000000004
120;0.58814102564102566;0.96153846153846156;0.001;2.6000000000000005;4.7000000000000011
121;0.54647435897435903;0.92307692307692313;0.001;2.9000000000000004;0.5
122;0.57371794871794879;0.92307692307692313;0.001;2.9000000000000004;0.80000000000000004
123;0.5689102564102565;0.92307692307692313;0.001;2.9000000000000004;1.1000000000000001
124;0.5641025641025641;0.92307692307692313;0.001;2.9000000000000004;1.4000000000000001
125;0.5625;0.92307692307692313;0.001;2.9000000000000004;1.7000000000000002
126;0.59294871794871795;0.96153846153846156;0.001;2.9000000000000004;2.0
127;0.57852564102564108;0.92307692307692313;0.001;2.9000000000000004;2.3000000000000003
128;0.56730769230769229;0.92307692307692313;0.001;2.9000000000000004;2.6000000000000005
129;0.56730769230769229;0.92307692307692313;0.001;2.9000000000000004;2.9000000000000004
130;0.56730769230769229;0.96153846153846156;0.001;2.9000000000000004;3.2000000000000002
131;0.58173076923076927;0.96153846153846156;0.001;2.9000000000000004;3.5000000000000004
132;0.56730769230769229;0.96153846153846156;0.001;2.9000000000000004;3.8000000000000007
133;0.57211538461538458;0.96153846153846156;0.001;2.9000000000000004;4.1000000000000005
134;0.57211538461538458;0.96153846153846156;0.001;2.9000000000000004;4.4000000000000004
135;0.57211538461538458;0.96153846153846156;0.001;2.9000000000000004;4.7000000000000011
136;0.54647435897435903;0.92307692307692313;0.001;3.2000000000000002;0.5
137;0.57371794871794879;0.92307692307692313;0.001;3.2000000000000002;0.80000000000000004
138;0.5689102564102565;0.92307692307692313;0.001;3.2000000000000002;1.1000000000000001
139;0.5641025641025641;0.92307692307692313;0.001;3.2000000000000002;1.4000000000000001
140;0.56730769230769229;0.92307692307692313;0.001;3.2000000000000002;1.7000000000000002
141;0.57371794871794879;0.92307692307692313;0.001;3.2000000000000002;2.0
142;0.57852564102564108;0.92307692307692313;0.001;3.2000000000000002;2.3000000000000003
143;0.56730769230769229;0.92307692307692313;0.001;3.2000000000000002;2.6000000000000005
144;0.5705128205128206;0.96153846153846156;0.001;3.2000000000000002;2.9000000000000004
145;0.56730769230769229;0.96153846153846156;0.001;3.2000000000000002;3.2000000000000002
146;0.56730769230769229;0.96153846153846156;0.001;3.2000000000000002;3.5000000000000004
147;0.57211538461538458;0.96153846153846156;0.001;3.2000000000000002;3.8000000000000007
148;0.56570512820512819;0.96153846153846156;0.001;3.2000000000000002;4.1000000000000005
149;0.57692307692307687;0.96153846153846156;0.001;3.2000000000000002;4.4000000000000004
150;0.57211538461538458;0.96153846153846156;0.001;3.2000000000000002;4.7000000000000011
151;0.55128205128205132;0.92307692307692313;0.001;3.5000000000000004;0.5
152;0.57371794871794879;0.92307692307692313;0.001;3.5000000000000004;0.80000000000000004
153;0.5689102564102565;0.92307692307692313;0.001;3.5000000000000004;1.1000000000000001
154;0.55769230769230771;0.92307692307692313;0.001;3.5000000000000004;1.4000000000000001
155;0.56730769230769229;0.92307692307692313;0.001;3.5000000000000004;1.7000000000000002
156;0.57371794871794879;0.92307692307692313;0.001;3.5000000000000004;2.0
157;0.57211538461538458;0.92307692307692313;0.001;3.5000000000000004;2.3000000000000003
158;0.54807692307692313;0.92307692307692313;0.001;3.5000000000000004;2.6000000000000005
159;0.56730769230769229;0.96153846153846156;0.001;3.5000000000000004;2.9000000000000004
160;0.5608974358974359;0.96153846153846156;0.001;3.5000000000000004;3.2000000000000002
161;0.5608974358974359;0.96153846153846156;0.001;3.5000000000000004;3.5000000000000004
162;0.56570512820512819;0.96153846153846156;0.001;3.5000000000000004;3.8000000000000007
163;0.56570512820512819;0.96153846153846156;0.001;3.5000000000000004;4.1000000000000005
164;0.5641025641025641;0.92307692307692313;0.001;3.5000000000000004;4.4000000000000004
165;0.55929487179487181;0.92307692307692313;0.001;3.5000000000000004;4.7000000000000011
166;0.55128205128205132;0.92307692307692313;0.001;3.8000000000000007;0.5
167;0.5689102564102565;0.92307692307692313;0.001;3.8000000000000007;0.80000000000000004
168;0.5689102564102565;0.92307692307692313;0.001;3.8000000000000007;1.1000000000000001
169;0.55769230769230771;0.92307692307692313;0.001;3.8000000000000007;1.4000000000000001
170;0.5625;0.92307692307692313;0.001;3.8000000000000007;1.7000000000000002
171;0.5625;0.92307692307692313;0.001;3.8000000000000007;2.0
172;0.56730769230769229;0.92307692307692313;0.001;3.8000000000000007;2.3000000000000003
173;0.55608974358974361;0.96153846153846156;0.001;3.8000000000000007;2.6000000000000005
174;0.55608974358974361;0.96153846153846156;0.001;3.8000000000000007;2.9000000000000004
175;0.54967948717948723;0.96153846153846156;0.001;3.8000000000000007;3.2000000000000002
176;0.54326923076923073;0.96153846153846156;0.001;3.8000000000000007;3.5000000000000004
177;0.54807692307692313;0.96153846153846156;0.001;3.8000000000000007;3.8000000000000007
178;0.54807692307692313;0.92307692307692313;0.001;3.8000000000000007;4.1000000000000005
179;0.55769230769230771;0.92307692307692313;0.001;3.8000000000000007;4.4000000000000004
180;0.55929487179487181;0.92307692307692313;0.001;3.8000000000000007;4.7000000000000011
181;0.55128205128205132;0.92307692307692313;0.001;4.1000000000000005;0.5
182;0.5625;0.92307692307692313;0.001;4.1000000000000005;0.80000000000000004
183;0.5689102564102565;0.92307692307692313;0.001;4.1000000000000005;1.1000000000000001
184;0.55288461538461542;0.92307692307692313;0.001;4.1000000000000005;1.4000000000000001
185;0.55608974358974361;0.92307692307692313;0.001;4.1000000000000005;1.7000000000000002
186;0.55608974358974361;0.92307692307692313;0.001;4.1000000000000005;2.0
187;0.57371794871794879;0.96153846153846156;0.001;4.1000000000000005;2.3000000000000003
188;0.57532051282051289;0.96153846153846156;0.001;4.1000000000000005;2.6000000000000005
189;0.55608974358974361;0.96153846153846156;0.001;4.1000000000000005;2.9000000000000004
190;0.5705128205128206;0.96153846153846156;0.001;4.1000000000000005;3.2000000000000002
191;0.54326923076923073;0.96153846153846156;0.001;4.1000000000000005;3.5000000000000004
192;0.54166666666666674;0.92307692307692313;0.001;4.1000000000000005;3.8000000000000007
193;0.54166666666666674;0.92307692307692313;0.001;4.1000000000000005;4.1000000000000005
194;0.55929487179487181;0.92307692307692313;0.001;4.1000000000000005;4.4000000000000004
195;0.55448717948717952;0.92307692307692313;0.001;4.1000000000000005;4.7000000000000011
196;0.55128205128205132;0.92307692307692313;0.001;4.4000000000000004;0.5
197;0.5625;0.92307692307692313;0.001;4.4000000000000004;0.80000000000000004
198;0.5641025641025641;0.92307692307692313;0.001;4.4000000000000004;1.1000000000000001
199;0.55288461538461542;0.92307692307692313;0.001;4.4000000000000004;1.4000000000000001
200;0.54967948717948723;0.92307692307692313;0.001;4.4000000000000004;1.7000000000000002
201;0.55608974358974361;0.92307692307692313;0.001;4.4000000000000004;2.0
202;0.56730769230769229;0.96153846153846156;0.001;4.4000000000000004;2.3000000000000003
203;0.5625;0.96153846153846156;0.001;4.4000000000000004;2.6000000000000005
204;0.55608974358974361;0.96153846153846156;0.001;4.4000000000000004;2.9000000000000004
205;0.54326923076923073;0.96153846153846156;0.001;4.4000000000000004;3.2000000000000002
206;0.53685897435897434;0.92307692307692313;0.001;4.4000000000000004;3.5000000000000004
207;0.54166666666666674;0.92307692307692313;0.001;4.4000000000000004;3.8000000000000007
208;0.54166666666666674;0.92307692307692313;0.001;4.4000000000000004;4.1000000000000005
209;0.55288461538461542;0.92307692307692313;0.001;4.4000000000000004;4.4000000000000004
210;0.55448717948717952;0.92307692307692313;0.001;4.4000000000000004;4.7000000000000011
211;0.55128205128205132;0.92307692307692313;0.001;4.7000000000000011;0.5
212;0.5625;0.92307692307692313;0.001;4.7000000000000011;0.80000000000000004
213;0.5641025641025641;0.92307692307692313;0.001;4.7000000000000011;1.1000000000000001
214;0.55128205128205132;0.92307692307692313;0.001;4.7000000000000011;1.4000000000000001
215;0.54967948717948723;0.92307692307692313;0.001;4.7000000000000011;1.7000000000000002
216;0.57532051282051289;0.96153846153846156;0.001;4.7000000000000011;2.0
217;0.56730769230769229;0.96153846153846156;0.001;4.7000000000000011;2.3000000000000003
218;0.5625;0.96153846153846156;0.001;4.7000000000000011;2.6000000000000005
219;0.55608974358974361;0.96153846153846156;0.001;4.7000000000000011;2.9000000000000004
220;0.54326923076923073;0.96153846153846156;0.001;4.7000000000000011;3.2000000000000002
221;0.53685897435897434;0.92307692307692313;0.001;4.7000000000000011;3.5000000000000004
222;0.58814102564102566;1.0;0.001;4.7000000000000011;3.8000000000000007
223;0.54807692307692313;0.92307692307692313;0.001;4.7000000000000011;4.1000000000000005
224;0.54807692307692313;0.92307692307692313;0.001;4.7000000000000011;4.4000000000000004
225;0.54326923076923073;0.92307692307692313;0.001;4.7000000000000011;4.7000000000000011
226;0.46474358974358976;0.96153846153846156;0.010999999999999999;0.5;0.5
227;0.46794871794871801;0.96153846153846156;0.010999999999999999;0.5;0.80000000000000004
228;0.51442307692307687;1.0;0.010999999999999999;0.5;1.1000000000000001
229;0.5016025641025641;1.0;0.010999999999999999;0.5;1.4000000000000001
230;0.5641025641025641;1.0;0.010999999999999999;0.5;1.7000000000000002
231;0.48076923076923078;0.96153846153846156;0.010999999999999999;0.5;2.0
232;0.48076923076923078;0.96153846153846156;0.010999999999999999;0.5;2.3000000000000003
233;0.48557692307692307;0.96153846153846156;0.010999999999999999;0.5;2.6000000000000005
234;0.48076923076923078;0.96153846153846156;0.010999999999999999;0.5;2.9000000000000004
235;0.49198717948717952;0.96153846153846156;0.010999999999999999;0.5;3.2000000000000002
236;0.48557692307692307;0.96153846153846156;0.010999999999999999;0.5;3.5000000000000004
237;0.49519230769230771;0.92307692307692313;0.010999999999999999;0.5;3.8000000000000007
238;0.50801282051282048;0.92307692307692313;0.010999999999999999;0.5;4.1000000000000005
239;0.4983974358974359;0.92307692307692313;0.010999999999999999;0.5;4.4000000000000004
240;0.5064102564102565;0.92307692307692313;0.010999999999999999;0.5;4.7000000000000011
241;0.47435897435897439;0.96153846153846156;0.010999999999999999;0.80000000000000004;0.5
242;0.49038461538461536;0.96153846153846156;0.010999999999999999;0.80000000000000004;0.80000000000000004
243;0.50961538461538458;1.0;0.010999999999999999;0.80000000000000004;1.1000000000000001
244;0.49679487179487186;0.96153846153846156;0.010999999999999999;0.80000000000000004;1.4000000000000001
245;0.48076923076923078;0.96153846153846156;0.010999999999999999;0.80000000000000004;1.7000000000000002
246;0.50320512820512819;0.96153846153846156;0.010999999999999999;0.80000000000000004;2.0
247;0.50320512820512819;0.96153846153846156;0.010999999999999999;0.80000000000000004;2.3000000000000003
248;0.49679487179487186;0.96153846153846156;0.010999999999999999;0.80000000000000004;2.6000000000000005
249;0.5016025641025641;0.96153846153846156;0.010999999999999999;0.80000000000000004;2.9000000000000004
250;0.49038461538461536;0.96153846153846156;0.010999999999999999;0.80000000000000004;3.2000000000000002
251;0.49679487179487186;0.96153846153846156;0.010999999999999999;0.80000000000000004;3.5000000000000004
252;0.50961538461538458;0.92307692307692313;0.010999999999999999;0.80000000000000004;3.8000000000000007
253;0.50320512820512819;0.92307692307692313;0.010999999999999999;0.80000000000000004;4.1000000000000005
254;0.50320512820512819;0.92307692307692313;0.010999999999999999;0.80000000000000004;4.4000000000000004
255;0.50961538461538458;0.92307692307692313;0.010999999999999999;0.80000000000000004;4.7000000000000011
256;0.47596153846153844;0.96153846153846156;0.010999999999999999;1.1000000000000001;0.5
257;0.5016025641025641;0.96153846153846156;0.010999999999999999;1.1000000000000001;0.80000000000000004
258;0.50480769230769229;0.96153846153846156;0.010999999999999999;1.1000000000000001;1.1000000000000001
259;0.48237179487179493;0.96153846153846156;0.010999999999999999;1.1000000000000001;1.4000000000000001
260;0.49038461538461536;0.96153846153846156;0.010999999999999999;1.1000000000000001;1.7000000000000002
261;0.49358974358974361;0.96153846153846156;0.010999999999999999;1.1000000000000001;2.0
262;0.48397435897435898;0.96153846153846156;0.010999999999999999;1.1000000000000001;2.3000000000000003
263;0.49198717948717952;0.96153846153846156;0.010999999999999999;1.1000000000000001;2.6000000000000005
264;0.48557692307692307;0.96153846153846156;0.010999999999999999;1.1000000000000001;2.9000000000000004
265;0.60897435897435903;1.0;0.010999999999999999;1.1000000000000001;3.2000000000000002
266;0.49198717948717952;0.92307692307692313;0.010999999999999999;1.1000000000000001;3.5000000000000004
267;0.4983974358974359;0.92307692307692313;0.010999999999999999;1.1000000000000001;3.8000000000000007
268;0.50480769230769229;0.92307692307692313;0.010999999999999999;1.1000000000000001;4.1000000000000005
269;0.61057692307692313;1.0;0.010999999999999999;1.1000000000000001;4.4000000000000004
270;0.51121794871794868;0.96153846153846156;0.010999999999999999;1.1000000000000001;4.7000000000000011
271;0.54807692307692313;1.0;0.010999999999999999;1.4000000000000001;0.5
272;0.51282051282051289;0.96153846153846156;0.010999999999999999;1.4000000000000001;0.80000000000000004
273;0.5016025641025641;0.96153846153846156;0.010999999999999999;1.4000000000000001;1.1000000000000001
274;0.47435897435897439;0.96153846153846156;0.010999999999999999;1.4000000000000001;1.4000000000000001
275;0.59294871794871795;1.0;0.010999999999999999;1.4000000000000001;1.7000000000000002
276;0.4983974358974359;0.96153846153846156;0.010999999999999999;1.4000000000000001;2.0
277;0.49679487179487186;0.96153846153846156;0.010999999999999999;1.4000000000000001;2.3000000000000003
278;0.60256410256410264;1.0;0.010999999999999999;1.4000000000000001;2.6000000000000005
279;0.49679487179487186;0.92307692307692313;0.010999999999999999;1.4000000000000001;2.9000000000000004
280;0.49679487179487186;0.92307692307692313;0.010999999999999999;1.4000000000000001;3.2000000000000002
281;0.50801282051282048;0.96153846153846156;0.010999999999999999;1.4000000000000001;3.5000000000000004
282;0.51442307692307687;0.96153846153846156;0.010999999999999999;1.4000000000000001;3.8000000000000007
283;0.52564102564102566;0.96153846153846156;0.010999999999999999;1.4000000000000001;4.1000000000000005
284;0.51602564102564108;0.96153846153846156;0.010999999999999999;1.4000000000000001;4.4000000000000004
285;0.51762820512820518;0.96153846153846156;0.010999999999999999;1.4000000000000001;4.7000000000000011
286;0.47916666666666669;0.96153846153846156;0.010999999999999999;1.7000000000000002;0.5
287;0.51442307692307687;0.96153846153846156;0.010999999999999999;1.7000000000000002;0.80000000000000004
288;0.53846153846153844;0.96153846153846156;0.010999999999999999;1.7000000000000002;1.1000000000000001
289;0.52243589743589747;0.96153846153846156;0.010999999999999999;1.7000000000000002;1.4000000000000001
290;0.51762820512820518;0.96153846153846156;0.010999999999999999;1.7000000000000002;1.7000000000000002
291;0.52724358974358976;0.96153846153846156;0.010999999999999999;1.7000000000000002;2.0
292;0.51923076923076927;0.96153846153846156;0.010999999999999999;1.7000000000000002;2.3000000000000003
293;0.59775641025641035;1.0;0.010999999999999999;1.7000000000000002;2.6000000000000005
294;0.50320512820512819;0.92307692307692313;0.010999999999999999;1.7000000000000002;2.9000000000000004
295;0.50961538461538458;0.96153846153846156;0.010999999999999999;1.7000000000000002;3.2000000000000002
296;0.61538461538461542;1.0;0.010999999999999999;1.7000000000000002;3.5000000000000004
297;0.51762820512820518;0.96153846153846156;0.010999999999999999;1.7000000000000002;3.8000000000000007
298;0.52724358974358976;0.96153846153846156;0.010999999999999999;1.7000000000000002;4.1000000000000005
299;0.61217948717948723;1.0;0.010999999999999999;1.7000000000000002;4.4000000000000004
300;0.55929487179487181;0.96153846153846156;0.010999999999999999;1.7000000000000002;4.7000000000000011
301;0.47756410256410259;0.96153846153846156;0.010999999999999999;2.0;0.5
302;0.52724358974358976;0.96153846153846156;0.010999999999999999;2.0;0.80000000000000004
303;0.53846153846153844;0.96153846153846156;0.010999999999999999;2.0;1.1000000000000001
304;0.51602564102564108;0.96153846153846156;0.010999999999999999;2.0;1.4000000000000001
305;0.52884615384615385;0.96153846153846156;0.010999999999999999;2.0;1.7000000000000002
306;0.52884615384615385;0.96153846153846156;0.010999999999999999;2.0;2.0
307;0.60256410256410264;1.0;0.010999999999999999;2.0;2.3000000000000003
308;0.52083333333333337;0.92307692307692313;0.010999999999999999;2.0;2.6000000000000005
309;0.51602564102564108;0.96153846153846156;0.010999999999999999;2.0;2.9000000000000004
310;0.51121794871794879;0.96153846153846156;0.010999999999999999;2.0;3.2000000000000002
311;0.52243589743589747;0.96153846153846156;0.010999999999999999;2.0;3.5000000000000004
312;0.55448717948717952;0.96153846153846156;0.010999999999999999;2.0;3.8000000000000007
313;0.5608974358974359;0.96153846153846156;0.010999999999999999;2.0;4.1000000000000005
314;0.55608974358974361;0.96153846153846156;0.010999999999999999;2.0;4.4000000000000004
315;0.5608974358974359;0.96153846153846156;0.010999999999999999;2.0;4.7000000000000011
316;0.48237179487179493;0.96153846153846156;0.010999999999999999;2.3000000000000003;0.5
317;0.52243589743589747;0.96153846153846156;0.010999999999999999;2.3000000000000003;0.80000000000000004
318;0.53365384615384615;0.96153846153846156;0.010999999999999999;2.3000000000000003;1.1000000000000001
319;0.52724358974358976;0.96153846153846156;0.010999999999999999;2.3000000000000003;1.4000000000000001
320;0.54006410256410264;0.96153846153846156;0.010999999999999999;2.3000000000000003;1.7000000000000002
321;0.51602564102564108;0.96153846153846156;0.010999999999999999;2.3000000000000003;2.0
322;0.52564102564102566;0.92307692307692313;0.010999999999999999;2.3000000000000003;2.3000000000000003
323;0.52724358974358976;0.96153846153846156;0.010999999999999999;2.3000000000000003;2.6000000000000005
324;0.51121794871794879;0.96153846153846156;0.010999999999999999;2.3000000000000003;2.9000000000000004
325;0.51121794871794879;0.96153846153846156;0.010999999999999999;2.3000000000000003;3.2000000000000002
326;0.53846153846153844;0.96153846153846156;0.010999999999999999;2.3000000000000003;3.5000000000000004
327;0.55608974358974361;0.96153846153846156;0.010999999999999999;2.3000000000000003;3.8000000000000007
328;0.55608974358974361;0.96153846153846156;0.010999999999999999;2.3000000000000003;4.1000000000000005
329;0.55608974358974361;0.96153846153846156;0.010999999999999999;2.3000000000000003;4.4000000000000004
330;0.56570512820512819;0.96153846153846156;0.010999999999999999;2.3000000000000003;4.7000000000000011
331;0.49358974358974361;0.96153846153846156;0.010999999999999999;2.6000000000000005;0.5
332;0.49198717948717952;0.92307692307692313;0.010999999999999999;2.6000000000000005;0.80000000000000004
333;0.54647435897435903;0.96153846153846156;0.010999999999999999;2.6000000000000005;1.1000000000000001
334;0.53846153846153844;0.96153846153846156;0.010999999999999999;2.6000000000000005;1.4000000000000001
